ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-2.66081e-05,2.52619e-05,9.00147e-06,7.07629e-06,2.5756e-05,-4.06993e-05,1.51749e-05,5.34831e-06,6
-2.30916e-05,2.34498e-05,4.44654e-06,5.80656e-06,3.31028e-05,1.95107e-05,1.99888e-05,1.04564e-05,6
-2.30673e-05,1.6783e-05,-2.01017e-06,5.68874e-07,3.31725e-05,5.04694e-05,2.30182e-05,9.07663e-06,6
-2.37598e-05,1.06468e-05,-1.07761e-05,-6.06297e-06,2.87168e-05,2.97454e-05,1.28285e-05,5.65231e-06,6
-2.44133e-05,7.82726e-06,-2.05363e-05,-1.13317e-05,2.52211e-05,-1.03881e-05,-1.33133e-05,2.75355e-06,6
-2.6142e-05,7.97322e-06,-3.07861e-05,-1.51173e-05,2.28154e-05,-3.36983e-05,-4.04654e-05,-1.6935e-06,6
-2.7883e-05,8.91252e-06,-3.90359e-05,-1.75873e-05,2.16409e-05,-1.92238e-05,-4.69065e-05,-6.0538e-06,6
-2.73384e-05,1.07169e-05,-4.12738e-05,-1.86713e-05,2.06559e-05,2.77568e-05,-3.16015e-05,-7.28306e-06,6
-2.63082e-05,1.24084e-05,-3.66637e-05,-1.91329e-05,1.8751e-05,8.45106e-05,-7.06671e-06,-6.84196e-06,6
-2.65024e-05,1.31648e-05,-2.93163e-05,-2.03231e-05,1.65159e-05,0.000110876,1.8384e-05,-7.87195e-06,6
-2.82342e-05,1.3768e-05,-2.32848e-05,-2.02971e-05,1.57845e-05,9.82562e-05,3.5251e-05,-1.07021e-05,6
-2.95207e-05,1.3636e-05,-1.90271e-05,-1.74174e-05,1.6251e-05,5.3567e-05,3.13616e-05,-1.19049e-05,6
-2.74385e-05,1.31149e-05,-1.56003e-05,-1.19155e-05,1.61941e-05,-4.57426e-06,1.38768e-05,-9.42172e-06,6
-2.10596e-05,1.30568e-05,-1.3359e-05,-5.85515e-06,1.64499e-05,-5.45056e-05,-3.20989e-08,-2.92468e-06,6
-2.13955e-06,1.42454e-05,-1.12845e-05,-1.15077e-06,1.68369e-05,-6.76048e-05,-1.67025e-07,4.69951e-06,6
4.39382e-05,1.43519e-05,-9.55525e-06,7.33714e-07,1.38004e-05,-4.68409e-05,1.50158e-05,1.09543e-05,6
9.82936e-05,1.40894e-05,-1.01476e-05,2.5061e-07,8.09131e-06,-1.08479e-05,3.47772e-05,1.52221e-05,6
0.000105442,1.48239e-05,-1.09632e-05,1.03645e-06,4.86072e-06,1.18962e-06,2.62158e-05,1.52413e-05,6
5.18978e-05,1.63907e-05,-9.13354e-06,3.3748e-06,4.8907e-06,-4.86573e-05,-2.64959e-05,8.90603e-06,6
-1.67684e-05,1.74773e-05,-5.53036e-06,3.90543e-06,4.33649e-06,-0.000125276,-7.39443e-05,-1.10768e-06,6
-5.77417e-05,1.61809e-05,-2.49325e-06,3.34348e-06,-8.20401e-07,-0.000148877,-6.746e-05,-9.7286e-06,6
-6.26866e-05,1.49188e-05,-8.08167e-07,4.90394e-06,-1.04986e-05,-0.000109705,-2.17305e-05,-1.4154e-05,6
-5.50756e-05,1.62886e-05,1.66325e-06,7.07625e-06,-1.85475e-05,-5.43898e-05,3.40158e-05,-1.54003e-05,6
-6.20811e-05,1.7406e-05,3.53136e-06,7.06141e-06,-1.82188e-05,-1.54447e-05,8.50519e-05,-1.52049e-05,6
-9.04891e-05,1.47263e-05,1.67583e-06,4.76232e-06,-1.5698e-05,-3.81125e-05,0.000103297,-1.30516e-05,6
-0.000122738,8.75035e-06,-3.06132e-06,1.35268e-06,-1.62828e-05,-0.000103002,8.94891e-05,-1.07926e-05,6
-0.000133258,4.41843e-06,-7.10128e-06,-1.30761e-06,-1.11491e-05,-0.000111347,6.64792e-05,-1.0784e-05,6
-0.000117413,3.79541e-06,-7.93052e-06,-1.95372e-06,3.87781e-06,-6.26209e-05,3.87953e-05,-9.46564e-06,6
-8.55274e-05,5.71149e-06,-6.6074e-06,-2.45731e-06,1.77324e-05,-2.35638e-05,1.95053e-05,-4.33372e-06,6
-4.77107e-05,8.30511e-06,-4.11894e-06,-3.06639e-06,1.85591e-05,-1.23273e-05,2.14034e-05,1.7368e-06,6
-1.6672e-05,1.01459e-05,-1.65181e-06,-2.97405e-06,1.39978e-05,1.30128e-05,3.88913e-05,6.13033e-06,6
-3.74291e-06,9.5318e-06,-1.84514e-06,-4.57474e-06,1.62758e-05,8.29137e-05,4.60949e-05,6.9666e-06,6
-7.50546e-06,6.69779e-06,-5.09559e-06,-7.67034e-06,2.59938e-05,0.000144481,3.28503e-05,3.54171e-06,6
-1.87465e-05,5.08935e-06,-8.82983e-06,-8.71916e-06,4.12745e-05,0.000127763,7.90622e-06,-1.36698e-06,6
-2.75961e-05,6.09329e-06,-1.07842e-05,-8.47053e-06,5.8958e-05,5.16057e-05,-1.42796e-05,-4.34901e-06,6
-2.98026e-05,8.1639e-06,-9.89437e-06,-9.08451e-06,7.13327e-05,-1.95159e-05,-2.06542e-05,-5.06254e-06,6
-3.08436e-05,1.04709e-05,-7.82474e-06,-8.40394e-06,7.15395e-05,-5.64784e-05,-1.05656e-05,-3.30064e-06,6
-4.13458e-05,1.30436e-05,-5.64027e-06,-4.19977e-06,5.54232e-05,-6.67296e-05,4.72546e-06,8.79943e-07,6
-5.69306e-05,1.39695e-05,-4.35804e-06,-6.34092e-07,2.92652e-05,-7.48031e-05,8.91476e-06,4.34971e-06,6
-6.03035e-05,1.31133e-05,-5.26899e-06,-1.11792e-06,8.45381e-06,-6.69004e-05,2.21575e-06,3.02573e-06,6
-4.62153e-05,1.15315e-05,-7.85974e-06,-3.57744e-06,3.88705e-07,-2.67681e-05,-2.42422e-06,-1.30812e-06,6
-2.61553e-05,1.037e-05,-1.06717e-05,-6.04008e-06,2.62284e-07,1.05495e-05,5.27466e-06,-2.46532e-06,6
-1.41892e-05,9.50451e-06,-1.14749e-05,-7.83183e-06,1.48277e-06,1.38702e-06,2.12912e-05,4.62906e-07,6
