ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-2.43468e-05,2.26888e-05,-7.23426e-06,-8.27682e-06,-2.75316e-05,-2.43899e-05,1.74091e-05,1.0825e-05,1
-2.25526e-05,2.88944e-05,-8.7245e-06,-6.94013e-06,-4.70036e-05,-2.41677e-05,2.17747e-05,1.02531e-05,1
-2.36049e-05,2.829e-05,-9.67715e-06,-6.71585e-06,-5.5283e-05,-2.17003e-05,2.52702e-05,8.59532e-06,1
-2.39516e-05,2.02468e-05,-9.92658e-06,-7.1052e-06,-3.84015e-05,-1.83245e-05,2.72576e-05,7.08871e-06,1
-2.42728e-05,1.03121e-05,-8.67457e-06,-7.59176e-06,-2.92879e-06,-1.4019e-05,2.95398e-05,7.53568e-06,1
-2.61359e-05,7.9133e-06,-6.51988e-06,-5.14907e-06,3.14424e-05,-9.01281e-06,3.32899e-05,7.92277e-06,1
-2.64945e-05,1.52621e-05,-4.87512e-06,-1.77994e-06,4.35273e-05,-3.63579e-06,3.71748e-05,6.03243e-06,1
-2.42531e-05,2.30972e-05,-3.19956e-06,5.7772e-07,2.49745e-05,5.48854e-07,3.82596e-05,2.97866e-06,1
-2.39774e-05,2.48568e-05,-1.77827e-06,3.12794e-06,-9.70954e-06,1.95276e-06,3.4161e-05,2.07333e-06,1
-2.88644e-05,2.21751e-05,-1.16116e-06,6.97392e-06,-3.90306e-05,9.10608e-07,2.24611e-05,3.15144e-06,1
-3.46467e-05,1.91219e-05,-1.96654e-06,8.64066e-06,-5.41843e-05,-1.2761e-06,1.68555e-06,3.12474e-06,1
-3.79602e-05,1.71964e-05,-3.31689e-06,6.07993e-06,-5.9804e-05,-4.23005e-06,-1.86444e-05,1.50816e-06,1
-3.86771e-05,1.37251e-05,-3.56569e-06,3.46248e-06,-5.67426e-05,-7.02087e-06,-2.75455e-05,2.72087e-07,1
-3.79722e-05,7.27138e-06,-2.82156e-06,5.87609e-06,-3.58525e-05,-8.83893e-06,-2.19378e-05,1.4422e-08,1
-3.53978e-05,1.19609e-06,-2.06092e-06,1.33566e-05,8.8876e-06,-1.07788e-05,-8.69162e-06,-5.28799e-07,1
-3.0954e-05,1.8387e-06,-1.34714e-06,2.21407e-05,6.58483e-05,-1.38506e-05,4.95823e-06,-6.50598e-07,1
-2.53855e-05,1.09372e-05,-1.55183e-06,2.67876e-05,0.000108667,-1.46538e-05,1.57382e-05,8.70891e-08,1
-2.13981e-05,1.95857e-05,-3.40335e-06,2.19621e-05,0.0001148,-1.0441e-05,2.34129e-05,2.09252e-07,1
-2.31023e-05,1.64143e-05,-6.58602e-06,7.63967e-06,8.40947e-05,-3.74558e-06,2.60153e-05,-6.11351e-07,1
-3.29056e-05,6.30307e-06,-1.07052e-05,-1.05336e-05,4.07907e-05,-9.32798e-07,2.27919e-05,-4.45895e-07,1
-4.34209e-05,5.04953e-06,-1.49282e-05,-2.77893e-05,9.69077e-06,-3.45289e-06,1.6862e-05,1.9438e-08,1
-4.5215e-05,1.51815e-05,-1.5467e-05,-4.04968e-05,-4.61556e-06,-5.62956e-06,1.25695e-05,-4.89501e-07,1
-4.16099e-05,2.61676e-05,-1.12773e-05,-4.36901e-05,-1.20777e-05,-3.82221e-06,1.14476e-05,-3.13051e-07,1
-3.99895e-05,3.09824e-05,-7.03973e-06,-3.78008e-05,-2.32552e-05,-2.09251e-06,1.242e-05,2.47179e-06,1
-4.1855e-05,3.11138e-05,-4.9497e-06,-2.22574e-05,-3.52779e-05,-4.57454e-06,1.27333e-05,2.89208e-06,1
-4.4986e-05,2.61283e-05,-4.92948e-06,-7.08159e-06,-3.71418e-05,-8.96061e-06,1.16764e-05,-9.41162e-07,1
-4.82964e-05,1.55659e-05,-5.87606e-06,-5.27661e-06,-2.9679e-05,-1.16622e-05,1.18004e-05,-1.82293e-06,1
-4.95281e-05,7.59838e-06,-5.49363e-06,-1.17833e-05,-2.10129e-05,-1.2317e-05,1.34385e-05,1.16612e-06,1
-4.82673e-05,9.80463e-06,-3.90139e-06,-1.68544e-05,-1.05016e-05,-1.32622e-05,1.55085e-05,2.49534e-06,1
-4.77374e-05,2.16991e-05,-3.9091e-06,-1.51647e-05,5.45109e-06,-1.55861e-05,1.76694e-05,-1.46644e-08,1
-4.70643e-05,3.5196e-05,-5.58177e-06,-1.29931e-05,1.93083e-05,-1.90638e-05,1.95992e-05,-3.7658e-06,1
-4.40077e-05,4.51282e-05,-7.08148e-06,-1.49969e-05,2.33333e-05,-2.21859e-05,1.99446e-05,-4.5434e-06,1
