ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-2.61976e-05,7.01776e-06,-7.67655e-07,-5.3752e-05,-7.57254e-05,-1.2993e-05,1.11689e-05,4.76749e-06,1
-2.45827e-05,2.83068e-05,2.41804e-07,-5.36955e-05,-9.08151e-05,-1.3449e-05,1.44661e-05,4.96868e-06,1
-2.54589e-05,3.75142e-05,-2.95592e-07,-5.84338e-05,-0.000113608,-1.9046e-05,1.84612e-05,4.265e-06,1
-3.01279e-05,3.44077e-05,-1.99064e-06,-6.29351e-05,-0.000127608,-2.53598e-05,2.24277e-05,2.87984e-06,1
-4.12709e-05,2.82175e-05,-3.79214e-06,-5.88027e-05,-0.000121765,-3.01264e-05,2.46099e-05,6.36577e-08,1
-5.58009e-05,2.49523e-05,-5.3751e-06,-4.47955e-05,-9.38398e-05,-3.18312e-05,2.53863e-05,-3.92117e-06,1
-6.7042e-05,2.09366e-05,-6.73853e-06,-2.80153e-05,-4.05424e-05,-2.80676e-05,2.57684e-05,-6.71943e-06,1
-7.36555e-05,1.12927e-05,-6.92258e-06,-1.54504e-05,3.26207e-05,-2.06303e-05,2.68408e-05,-7.10092e-06,1
-7.75015e-05,2.14397e-06,-6.08443e-06,-5.17007e-06,0.00010475,-1.38784e-05,2.68053e-05,-6.31595e-06,1
-7.74187e-05,-1.6994e-07,-4.22702e-06,1.08039e-05,0.000156022,-7.39302e-06,2.50538e-05,-4.96791e-06,1
-6.96845e-05,-1.71066e-07,-9.5489e-07,3.15946e-05,0.000193117,3.24939e-07,2.27891e-05,-3.3754e-06,1
-5.71121e-05,-4.32495e-06,2.98001e-06,4.43837e-05,0.0002231,6.76273e-06,2.01706e-05,-2.88827e-06,1
-4.47931e-05,-6.4317e-06,7.7829e-06,4.63981e-05,0.000225116,1.04787e-05,1.70818e-05,-4.904e-06,1
-3.32011e-05,-1.65436e-06,8.85282e-06,4.74531e-05,0.000185046,9.87173e-06,1.3086e-05,-5.83979e-06,1
-2.10855e-05,-2.01464e-06,5.27216e-06,5.18843e-05,0.000133742,6.31509e-06,1.20796e-05,-4.95147e-06,1
-9.60724e-06,-1.22903e-05,8.33182e-07,5.18425e-05,0.000111267,8.4412e-07,1.59392e-05,-5.58686e-06,1
-1.63026e-06,-1.949e-05,-2.43942e-06,4.47082e-05,0.000117398,-6.05344e-06,2.16096e-05,-6.69628e-06,1
1.85971e-06,-1.35059e-05,-2.95919e-06,4.24382e-05,0.000114414,-1.30651e-05,2.21385e-05,-6.88287e-06,1
-3.99369e-06,2.23358e-06,-1.20666e-06,4.92614e-05,8.18166e-05,-1.79846e-05,3.53481e-06,-6.03115e-06,1
-1.74133e-05,1.80974e-05,3.17828e-07,5.25182e-05,3.27308e-05,-2.08921e-05,-4.66537e-05,-4.32578e-06,1
-3.07986e-05,2.71317e-05,5.36408e-07,3.76151e-05,-2.04844e-05,-2.31981e-05,-0.000102926,-3.46306e-06,1
-4.04584e-05,2.91349e-05,4.53695e-07,9.14336e-06,-5.88632e-05,-2.32588e-05,-0.000118812,-3.00633e-06,1
-4.75387e-05,2.59846e-05,-7.5107e-07,-1.70266e-05,-6.77985e-05,-2.05762e-05,-8.33341e-05,-2.47678e-06,1
-5.20605e-05,2.22573e-05,-2.80771e-06,-2.88006e-05,-4.38171e-05,-1.55313e-05,-2.06534e-05,-2.85634e-06,1
-5.27459e-05,2.47072e-05,-4.98296e-06,-2.46474e-05,-4.61457e-06,-1.0386e-05,3.97286e-05,-3.80888e-06,1
-4.78718e-05,3.05802e-05,-5.57806e-06,-1.16324e-05,2.59592e-05,-5.45303e-06,8.36851e-05,-4.86405e-06,1
-3.59168e-05,3.20272e-05,-5.41312e-06,1.73573e-06,4.41234e-05,-3.71058e-07,0.000106325,-5.7849e-06,1
-2.17693e-05,2.563e-05,-5.2041e-06,8.41487e-06,5.83903e-05,3.44246e-06,0.000107354,-6.14809e-06,1
-1.37469e-05,1.40149e-05,-4.47836e-06,6.34165e-06,6.72245e-05,4.19981e-06,9.2538e-05,-5.66022e-06,1
-1.59552e-05,5.71795e-06,-5.7961e-06,-8.3519e-07,6.18724e-05,2.29828e-06,7.06781e-05,-4.6669e-06,1
-2.32281e-05,3.37189e-06,-1.03943e-05,-7.00418e-06,4.6952e-05,-2.6748e-07,4.93112e-05,-4.26491e-06,1
-2.91462e-05,1.96901e-06,-1.6088e-05,-1.29177e-05,2.98254e-05,-1.55849e-06,3.18197e-05,-4.5955e-06,1
-3.16112e-05,1.45986e-06,-1.98147e-05,-2.10715e-05,1.31447e-05,-1.69136e-06,1.80369e-05,-3.90968e-06,1
-3.17205e-05,4.71727e-06,-2.03089e-05,-2.87486e-05,-2.25793e-06,-2.03204e-06,7.09219e-06,-2.65352e-06,1
-3.03934e-05,7.94472e-06,-1.82268e-05,-3.29307e-05,-1.45985e-05,-2.98995e-06,3.11886e-07,-1.44265e-06,1
-3.01875e-05,5.79452e-06,-1.55664e-05,-3.5117e-05,-2.42565e-05,-4.50008e-06,-2.43009e-06,8.17701e-07,1
-3.24093e-05,-1.52133e-06,-1.36151e-05,-3.68318e-05,-3.22678e-05,-4.975e-06,-3.00117e-06,3.38967e-06,1
-3.46771e-05,-9.49972e-06,-1.26101e-05,-3.8306e-05,-4.28398e-05,-3.03097e-06,-2.12506e-06,4.5831e-06,1
