ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-3.12273e-05,1.30407e-05,-4.64305e-06,-2.1556e-06,1.30605e-05,-1.08478e-05,1.43684e-05,5.38377e-06,9
-3.04778e-05,1.48969e-05,-6.10816e-06,-1.84668e-06,1.45021e-05,-8.88876e-06,1.25386e-05,5.4502e-06,9
-3.1091e-05,1.6603e-05,-7.65914e-06,-2.26801e-06,1.43772e-05,-6.744e-06,9.21909e-06,6.3418e-06,9
-3.05442e-05,1.66374e-05,-7.49487e-06,-2.37082e-06,1.17705e-05,-6.45932e-06,7.4422e-06,6.94267e-06,9
-3.03216e-05,1.53678e-05,-5.97275e-06,-2.59668e-06,8.74193e-06,-8.16202e-06,7.71882e-06,8.11992e-06,9
-3.06347e-05,1.4258e-05,-4.84412e-06,-4.20828e-06,7.30097e-06,-9.98874e-06,9.00434e-06,9.60576e-06,9
-3.1449e-05,1.42199e-05,-4.81834e-06,-5.38306e-06,7.77451e-06,-1.13306e-05,9.41669e-06,1.00672e-05,9
-3.22725e-05,1.37619e-05,-6.58354e-06,-5.15235e-06,8.78719e-06,-1.17833e-05,9.11549e-06,9.25736e-06,9
-3.34514e-05,1.31072e-05,-7.68814e-06,-4.66228e-06,9.49111e-06,-1.23489e-05,1.00853e-05,7.39242e-06,9
-3.42073e-05,1.2857e-05,-7.81791e-06,-4.31272e-06,8.85057e-06,-1.22813e-05,1.17068e-05,5.1526e-06,9
-3.45349e-05,1.26872e-05,-7.80291e-06,-3.14327e-06,7.45153e-06,-1.15452e-05,1.23781e-05,3.58897e-06,9
-3.48102e-05,1.24767e-05,-8.16221e-06,-2.82769e-06,7.27318e-06,-1.1225e-05,1.19892e-05,2.97571e-06,9
-3.47281e-05,1.20327e-05,-8.95658e-06,-3.32728e-06,8.82271e-06,-1.24272e-05,1.17957e-05,1.90043e-06,9
-3.44049e-05,1.21209e-05,-8.89576e-06,-3.12216e-06,1.08076e-05,-1.40693e-05,1.25742e-05,6.69858e-07,9
-3.40706e-05,1.35827e-05,-7.53024e-06,-2.28761e-06,1.23849e-05,-1.4336e-05,1.43311e-05,5.90207e-07,9
-3.36059e-05,1.50043e-05,-6.09638e-06,-1.13936e-06,1.26653e-05,-1.30632e-05,1.54481e-05,1.47763e-06,9
-3.2732e-05,1.5116e-05,-6.29694e-06,3.27738e-07,1.12476e-05,-1.07701e-05,1.50162e-05,1.21792e-06,9
-3.1955e-05,1.42878e-05,-6.67519e-06,1.36124e-06,1.06478e-05,-8.93207e-06,1.37146e-05,-1.74751e-07,9
-3.08958e-05,1.21195e-05,-6.82541e-06,8.31901e-07,1.11058e-05,-8.64072e-06,1.38999e-05,-1.87382e-06,9
-2.97997e-05,9.31877e-06,-7.1641e-06,1.18258e-07,1.06112e-05,-9.41769e-06,1.53236e-05,-3.50666e-06,9
-2.93275e-05,7.99275e-06,-7.53906e-06,-5.53798e-07,9.88248e-06,-9.99648e-06,1.64942e-05,-4.80343e-06,9
-2.95451e-05,9.15476e-06,-7.02871e-06,-3.10019e-06,9.75505e-06,-9.81405e-06,1.63061e-05,-6.10739e-06,9
-2.92422e-05,1.09347e-05,-6.02263e-06,-5.80089e-06,9.57014e-06,-9.52052e-06,1.47714e-05,-7.62959e-06,9
-2.90378e-05,1.26956e-05,-5.07417e-06,-7.71252e-06,9.01825e-06,-8.786e-06,1.36474e-05,-7.93766e-06,9
-2.90399e-05,1.45573e-05,-4.60604e-06,-9.38327e-06,8.00915e-06,-7.32705e-06,1.43423e-05,-6.65994e-06,9
-3.05527e-05,1.60139e-05,-3.22912e-06,-8.73777e-06,7.70059e-06,-5.53025e-06,1.68003e-05,-4.44161e-06,9
