ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-3.69148e-05,1.35805e-05,-1.08872e-05,0.000141674,3.97389e-05,-3.06031e-06,2.07008e-06,8.79411e-06,0
-3.30788e-05,1.37627e-05,-8.44606e-06,0.000122813,5.7896e-05,-2.59121e-05,-1.5983e-06,9.7541e-06,0
-2.98493e-05,1.37754e-05,-4.54815e-06,7.2622e-05,9.37615e-05,-3.24449e-05,-7.4623e-06,8.58379e-06,0
-2.69072e-05,1.32189e-05,-2.55701e-06,4.82763e-05,0.000111687,-2.68893e-05,-1.18814e-05,6.76866e-06,0
-2.35125e-05,1.25972e-05,-2.429e-06,6.80556e-05,0.000100064,-2.05578e-05,-1.20994e-05,5.76535e-06,0
-1.88914e-05,1.35843e-05,1.86785e-08,6.78991e-05,6.27566e-05,-1.93616e-05,-8.5781e-06,4.87143e-06,0
-1.31263e-05,1.56678e-05,4.98327e-06,3.54271e-06,-1.08472e-06,-1.96445e-05,-4.53595e-06,3.84539e-06,0
-6.23962e-06,1.53564e-05,4.15175e-06,-6.93827e-05,-6.97997e-05,-1.57361e-05,-2.01789e-06,3.02365e-06,0
5.10409e-06,1.29636e-05,-2.04905e-06,-7.6419e-05,-0.000108493,6.34987e-06,1.00312e-06,3.33689e-06,0
1.81682e-05,1.38772e-05,-4.00907e-08,-1.22496e-05,-0.000113661,3.7574e-05,7.63498e-06,3.44921e-06,0
2.32936e-05,1.77459e-05,1.30103e-05,6.20701e-05,-0.000109604,4.77356e-05,1.62889e-05,2.32148e-06,0
1.84646e-05,2.11467e-05,2.48381e-05,0.000100984,-0.000115062,3.16842e-05,2.39533e-05,-1.16728e-06,0
5.63793e-06,2.44988e-05,2.77058e-05,0.000115758,-0.000123109,1.21084e-05,2.91582e-05,-4.68536e-06,0
-1.48812e-05,3.28211e-05,2.15097e-05,0.000106901,-0.00011754,2.84142e-06,3.19717e-05,-4.47175e-06,0
-3.56224e-05,5.34147e-05,1.01201e-05,2.22289e-05,-8.905e-05,3.72231e-07,3.33669e-05,-2.07641e-06,0
-4.83932e-05,7.52875e-05,3.99501e-08,-0.000108118,-3.5101e-05,-3.84506e-06,3.34359e-05,5.64873e-07,0
-5.25555e-05,7.89602e-05,-2.21393e-06,-0.000192223,3.20388e-05,-2.50529e-05,3.39165e-05,3.52431e-06,0
-4.73874e-05,6.20525e-05,-7.56761e-07,-0.000179886,6.76591e-05,-6.70885e-05,3.26237e-05,6.62851e-06,0
-3.60039e-05,3.75232e-05,-9.42203e-07,-8.42649e-05,7.06553e-05,-9.39322e-05,2.96555e-05,8.16145e-06,0
-3.26059e-05,1.74573e-05,1.67095e-06,2.09064e-05,7.2479e-05,-8.67539e-05,2.78802e-05,6.60938e-06,0
-4.16098e-05,2.03017e-06,2.71391e-06,1.69924e-05,5.76625e-05,-5.39427e-05,2.65869e-05,4.315e-06,0
-5.0266e-05,-9.08938e-06,-5.81936e-06,-0.00018137,1.25971e-05,-5.72197e-06,2.65794e-05,3.58848e-06,0
-5.26655e-05,-1.70582e-05,-2.40032e-05,-0.000362515,-4.92307e-05,1.91586e-05,2.63774e-05,3.74997e-06,0
-5.53598e-05,-2.45205e-05,-4.30322e-05,-0.000253436,-9.15484e-05,-4.58288e-06,2.51426e-05,2.45622e-06,0
-6.44053e-05,-3.03006e-05,-5.22424e-05,0.000124229,-9.87566e-05,-5.39122e-05,2.24902e-05,-1.72035e-06,0
-7.37657e-05,-2.99235e-05,-5.06108e-05,0.000443974,-8.78413e-05,-9.13519e-05,1.88764e-05,-6.6524e-06,0
-7.31189e-05,-2.06879e-05,-4.36518e-05,0.000412046,-7.38917e-05,-0.000100246,1.49663e-05,-8.70457e-06,0
-5.98757e-05,-4.19964e-06,-3.40748e-05,7.85133e-05,-3.25409e-05,-8.20325e-05,1.28211e-05,-6.64839e-06,0
-4.5017e-05,1.58106e-05,-2.49695e-05,-0.000339745,7.24447e-05,-5.49205e-05,1.32848e-05,-2.86371e-06,0
-4.14076e-05,3.10926e-05,-1.96707e-05,-0.000551071,0.000210839,-2.47355e-05,1.4161e-05,-3.9917e-07,0
-5.2158e-05,3.49592e-05,-1.21426e-05,-0.000357049,0.000309559,1.24946e-05,1.263e-05,-9.80869e-07,0
-7.1764e-05,2.88203e-05,4.25253e-06,0.000101755,0.000340694,3.68722e-05,8.46463e-06,-3.19305e-06,0
