ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-8.03937e-05,1.51521e-05,-6.96135e-05,6.15079e-05,-4.63695e-05,-3.01313e-05,3.65222e-05,5.59141e-06,0
-7.09047e-05,1.50416e-05,-6.59422e-05,0.000253339,-6.38359e-05,-2.70606e-05,4.17591e-05,5.0038e-06,0
-5.66223e-05,1.69445e-05,-5.6139e-05,0.000188002,-6.88598e-05,-1.86541e-05,4.46669e-05,4.60987e-06,0
-3.72449e-05,2.35526e-05,-4.04039e-05,-0.000148728,-4.17235e-05,-7.2247e-06,3.88717e-05,3.65407e-06,0
-1.06342e-05,3.63978e-05,-1.21351e-05,-0.000400788,-1.01926e-06,5.21197e-06,3.05559e-05,3.679e-06,0
1.93904e-05,4.39795e-05,1.18624e-05,-0.000399571,1.35989e-05,1.43453e-05,2.52698e-05,3.99724e-06,0
3.56654e-05,3.89591e-05,1.31783e-05,-0.000342129,7.35045e-06,1.22219e-05,2.45928e-05,2.04913e-06,0
2.78011e-05,2.72835e-05,2.38791e-06,-0.000299528,4.2019e-06,1.96364e-06,3.07833e-05,1.10417e-06,0
1.05096e-05,2.07401e-05,-2.01577e-06,-0.000188282,2.79198e-05,-2.46592e-06,3.79889e-05,1.94481e-06,0
1.81008e-07,2.19353e-05,2.27641e-06,9.42474e-05,7.92701e-05,-1.02351e-06,4.14695e-05,1.02425e-06,0
6.06166e-06,2.54462e-05,1.06354e-05,0.000409499,0.000109088,1.94376e-06,4.00047e-05,1.84974e-07,0
1.96277e-05,2.88521e-05,1.99175e-05,0.000523787,8.3478e-05,6.22478e-06,3.37827e-05,3.14926e-06,0
2.35695e-05,2.94114e-05,2.7337e-05,0.000367984,1.1646e-05,9.16696e-06,2.3557e-05,6.72218e-06,0
1.28836e-05,2.6949e-05,3.17596e-05,0.000102254,-6.14007e-05,6.695e-06,1.23602e-05,6.85719e-06,0
-7.33607e-06,2.3795e-05,3.55164e-05,-0.000113451,-8.77994e-05,8.24619e-08,2.61377e-06,4.44575e-06,0
-2.58811e-05,2.38276e-05,4.06421e-05,-0.000211312,-6.12424e-05,-5.19627e-06,-4.30815e-06,1.43154e-06,0
-3.70266e-05,2.63625e-05,4.61802e-05,-0.000135091,2.09799e-05,-1.15367e-05,-6.58168e-06,-1.07571e-06,0
-4.2595e-05,2.72206e-05,4.92161e-05,6.45513e-05,0.000154008,-2.43787e-05,-5.68168e-06,-7.76434e-07,0
-4.71424e-05,2.48127e-05,4.42777e-05,0.000253426,0.000252521,-3.7261e-05,-2.6256e-06,1.48981e-06,0
-5.03879e-05,2.17788e-05,2.80546e-05,0.000324404,0.00022452,-3.92947e-05,1.79416e-06,2.78653e-06,0
-5.13689e-05,2.0258e-05,2.47488e-06,0.000277077,0.000102649,-3.60391e-05,6.41397e-06,2.8574e-06,0
-4.81887e-05,2.06515e-05,-2.45799e-05,0.00014987,-3.42674e-05,-3.83429e-05,8.34622e-06,3.91371e-06,0
-4.11362e-05,2.16458e-05,-4.70564e-05,-5.17397e-06,-0.000156841,-3.35861e-05,4.90805e-06,8.0599e-06,0
