ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-3.03734e-05,2.92675e-05,-5.04848e-06,1.36666e-07,1.40127e-05,-8.53735e-06,5.44693e-05,5.65555e-06,0
-2.84344e-05,3.6806e-05,-7.31762e-06,6.59545e-07,1.74748e-05,-7.91232e-06,6.39244e-05,4.47368e-06,0
-2.74605e-05,3.41142e-05,-1.28776e-05,6.29863e-07,1.97041e-05,-7.42433e-06,6.44795e-05,5.11741e-06,0
-2.79332e-05,2.31184e-05,-2.07104e-05,4.92068e-07,1.72674e-05,-8.74099e-06,5.47318e-05,5.84441e-06,0
-2.83643e-05,1.02304e-05,-2.6332e-05,-3.56106e-06,1.07396e-05,-1.15767e-05,3.96617e-05,6.10415e-06,0
-2.65107e-05,8.32676e-07,-2.55096e-05,-7.71664e-06,5.86676e-06,-1.30087e-05,2.26642e-05,5.16267e-06,0
-2.46067e-05,-4.67699e-06,-1.99141e-05,-8.83567e-06,4.0616e-06,-1.22601e-05,3.35323e-06,5.07389e-06,0
-2.46865e-05,-1.08578e-05,-1.44826e-05,-8.27083e-06,1.86571e-06,-1.14601e-05,-1.6404e-05,6.30897e-06,0
-2.52354e-05,-1.89401e-05,-1.18668e-05,-4.79191e-06,1.87642e-06,-1.15823e-05,-3.17311e-05,7.96441e-06,0
-2.75077e-05,-2.51618e-05,-1.10797e-05,-1.84459e-06,6.13816e-06,-1.14552e-05,-3.72896e-05,8.55633e-06,0
-3.04527e-05,-2.65376e-05,-1.1209e-05,-7.56236e-07,1.18955e-05,-1.02717e-05,-3.35217e-05,8.17599e-06,0
-3.14257e-05,-2.3304e-05,-1.15891e-05,-5.64348e-07,1.54903e-05,-9.16485e-06,-2.49433e-05,7.44908e-06,0
-3.08792e-05,-1.82774e-05,-1.06519e-05,6.15668e-08,1.73771e-05,-8.55558e-06,-1.54529e-05,7.23778e-06,0
-3.05363e-05,-1.26387e-05,-8.02372e-06,-6.59821e-07,1.68647e-05,-8.68296e-06,-6.11936e-06,7.43358e-06,0
-3.03395e-05,-6.74094e-06,-5.11063e-06,-1.74147e-06,1.24325e-05,-8.66252e-06,1.64396e-06,6.49901e-06,0
-3.00479e-05,-2.97334e-06,-3.48188e-06,-1.63144e-06,7.36766e-06,-7.6569e-06,6.54203e-06,4.68877e-06,0
-3.0519e-05,-3.848e-06,-2.50408e-06,6.12716e-07,6.16496e-06,-5.98625e-06,9.42524e-06,3.43345e-06,0
-3.10759e-05,-7.63422e-06,-1.11401e-06,3.26711e-06,8.293e-06,-5.08349e-06,1.31207e-05,3.50102e-06,0
-3.11154e-05,-1.08817e-05,7.57328e-07,4.81579e-06,1.03775e-05,-5.21972e-06,1.80603e-05,4.6261e-06,0
-3.07019e-05,-1.10465e-05,1.85335e-06,5.39809e-06,1.12096e-05,-5.21649e-06,2.02688e-05,6.13263e-06,0
-3.0307e-05,-7.78202e-06,3.51074e-07,6.21587e-06,1.12722e-05,-4.30046e-06,1.8464e-05,5.81754e-06,0
-2.98341e-05,-3.21253e-06,-4.46845e-06,9.02887e-06,1.15114e-05,-2.31749e-06,1.58413e-05,3.18967e-06,0
-2.91077e-05,-2.89828e-07,-1.22873e-05,1.08267e-05,1.34687e-05,-5.26483e-07,1.38815e-05,5.77461e-07,0
-2.89895e-05,1.12666e-06,-2.12973e-05,9.01685e-06,1.55014e-05,2.72596e-07,1.17285e-05,1.50669e-07,0
-2.92271e-05,2.7021e-06,-2.76053e-05,5.07065e-06,1.48043e-05,8.72862e-08,1.04202e-05,4.81941e-07,0
-3.04184e-05,4.34413e-06,-2.89197e-05,2.35265e-06,1.19812e-05,-1.84498e-06,1.17608e-05,6.55366e-07,0
-3.18755e-05,5.20767e-06,-2.3795e-05,-1.90715e-06,9.1544e-06,-4.82285e-06,1.4188e-05,-1.02848e-07,0
-3.2499e-05,6.57093e-06,-1.63975e-05,-6.20787e-06,7.77113e-06,-7.04486e-06,1.56894e-05,-9.93598e-07,0
-3.26059e-05,9.11576e-06,-1.2358e-05,-5.83134e-06,6.87134e-06,-8.59293e-06,1.49454e-05,-8.47923e-07,0
-3.08743e-05,1.03603e-05,-1.11809e-05,-3.77402e-06,7.25863e-06,-9.90575e-06,1.24501e-05,1.01308e-06,0
