ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-2.94988e-05,5.10098e-06,-1.71092e-05,9.93115e-06,2.03619e-05,-6.47351e-06,6.30596e-06,-7.71977e-06,0
-3.04596e-05,7.69914e-06,-1.40666e-05,4.97468e-06,1.94046e-05,-6.90566e-06,6.56464e-06,-6.43587e-06,0
-3.01817e-05,1.41319e-05,-9.76056e-06,-3.8485e-06,1.89276e-05,-6.87254e-06,7.28512e-06,-5.62675e-06,0
-2.91359e-05,1.88016e-05,-4.78665e-06,-1.22599e-05,1.70229e-05,-6.55565e-06,5.72146e-06,-4.97655e-06,0
-2.81406e-05,1.83e-05,-3.06315e-07,-1.57517e-05,1.40056e-05,-7.0484e-06,3.33854e-06,-3.04404e-06,0
-2.77802e-05,1.60733e-05,6.65826e-06,-1.53894e-05,1.30546e-05,-9.53276e-06,2.44966e-06,-1.75409e-06,0
-2.83064e-05,1.63656e-05,1.92619e-05,-1.37538e-05,1.44057e-05,-1.23489e-05,2.9407e-06,-1.97403e-06,0
-2.93905e-05,1.73822e-05,3.63391e-05,-1.05866e-05,1.57e-05,-1.28288e-05,4.13014e-06,-2.23619e-06,0
-2.97928e-05,1.71286e-05,5.43919e-05,-9.66427e-07,1.5633e-05,-1.10829e-05,5.2512e-06,-2.51747e-06,0
-2.93319e-05,1.6847e-05,6.86883e-05,1.81375e-05,1.59932e-05,-9.72641e-06,6.50563e-06,-3.53583e-06,0
-2.91906e-05,1.94601e-05,7.0948e-05,3.6505e-05,1.65257e-05,-9.33722e-06,7.24767e-06,-5.62636e-06,0
-2.96842e-05,2.43405e-05,5.48357e-05,4.09671e-05,1.53128e-05,-8.24234e-06,7.90656e-06,-7.0066e-06,0
-2.98357e-05,2.85903e-05,2.1015e-05,2.97241e-05,1.39486e-05,-8.01814e-06,9.46116e-06,-5.90083e-06,0
-3.02989e-05,3.03432e-05,-2.22427e-05,9.64021e-06,1.445e-05,-8.5284e-06,1.24331e-05,-2.68337e-06,0
-3.1239e-05,2.83258e-05,-6.32573e-05,-1.02705e-05,1.48435e-05,-7.7208e-06,1.4264e-05,3.06534e-07,0
-3.25107e-05,2.46636e-05,-9.33215e-05,-2.27925e-05,1.31088e-05,-6.0535e-06,1.39452e-05,1.05639e-06,0
-3.33193e-05,2.22811e-05,-0.000105819,-2.5078e-05,1.05125e-05,-6.0383e-06,1.40769e-05,1.57052e-07,0
