ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-2.85018e-05,2.83242e-05,-1.11832e-05,-2.34842e-06,9.37093e-06,-1.14588e-05,1.3356e-05,5.39391e-06,0
-2.8432e-05,2.76087e-05,-1.15795e-05,9.16685e-07,5.46215e-06,-1.20468e-05,1.24435e-05,4.83727e-06,0
-2.8301e-05,2.63698e-05,-1.20572e-05,1.67111e-06,4.704e-06,-1.09289e-05,8.63528e-06,3.39081e-06,0
-2.71999e-05,2.512e-05,-1.16463e-05,1.36699e-06,5.96287e-06,-9.8262e-06,1.90824e-06,1.18866e-06,0
-2.70989e-05,2.43484e-05,-1.09676e-05,3.36151e-06,7.413e-06,-8.70019e-06,-5.74837e-06,-5.18471e-07,0
-2.8454e-05,2.36265e-05,-1.07818e-05,8.0669e-06,8.58766e-06,-8.01729e-06,-8.80454e-06,-1.22407e-06,0
-2.90969e-05,2.23695e-05,-9.70366e-06,1.57937e-05,9.19154e-06,-6.78638e-06,-6.59743e-06,-2.08453e-06,0
-2.78462e-05,2.12948e-05,-7.94459e-06,2.43612e-05,1.09653e-05,-5.04645e-06,-1.40502e-06,-3.22846e-06,0
-2.65161e-05,2.0378e-05,-6.70416e-06,2.94516e-05,1.23972e-05,-4.75057e-06,5.26024e-06,-4.33662e-06,0
-2.6977e-05,1.76384e-05,-7.22891e-06,2.74437e-05,1.08731e-05,-6.14179e-06,1.33758e-05,-4.88502e-06,0
-2.88104e-05,1.2733e-05,-9.87139e-06,1.95989e-05,7.24277e-06,-7.20111e-06,2.23574e-05,-3.98172e-06,0
-3.02646e-05,8.46435e-06,-1.29748e-05,9.52534e-06,5.04951e-06,-6.77216e-06,3.03372e-05,-2.56966e-06,0
-3.11434e-05,7.54859e-06,-1.39468e-05,-1.69543e-06,5.28986e-06,-5.25392e-06,3.57544e-05,-1.53276e-06,0
-3.12884e-05,1.01904e-05,-1.22169e-05,-1.40854e-05,8.0093e-06,-4.01188e-06,3.77808e-05,-9.03029e-07,0
-3.01786e-05,1.21872e-05,-9.95118e-06,-2.52272e-05,1.13581e-05,-4.76559e-06,3.78473e-05,-7.22472e-07,0
-2.86597e-05,1.2031e-05,-9.96994e-06,-2.76929e-05,1.32376e-05,-7.14495e-06,3.70235e-05,5.81013e-07,0
