ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-2.24462e-05,1.54305e-05,-7.21908e-06,1.18156e-05,-2.3861e-05,-1.12931e-05,4.73304e-05,4.18393e-06,0
-2.34658e-05,1.57139e-05,-9.43757e-06,-1.79078e-05,-4.42293e-06,-1.15502e-05,1.31616e-05,3.9557e-06,0
-2.36696e-05,1.57978e-05,-1.10531e-05,-1.33078e-05,-1.83361e-06,-1.29777e-05,-1.7102e-05,4.0769e-06,0
-2.44624e-05,1.49366e-05,-1.11135e-05,4.13067e-05,-1.45772e-06,-1.22423e-05,-2.01939e-05,4.67766e-06,0
-2.50132e-05,1.4856e-05,-1.09153e-05,0.000108045,6.87568e-06,-1.05612e-05,5.19306e-06,5.1403e-06,0
-2.38403e-05,1.60049e-05,-1.13549e-05,0.000137377,2.35916e-05,-9.28416e-06,3.76001e-05,4.81653e-06,0
-2.36643e-05,1.56555e-05,-1.32973e-05,0.00011927,4.75487e-05,-8.41654e-06,5.26015e-05,4.54985e-06,0
-2.6397e-05,1.3474e-05,-1.65969e-05,7.32606e-05,6.62987e-05,-6.10611e-06,3.83682e-05,5.30652e-06,0
-3.0528e-05,1.13317e-05,-1.85534e-05,9.82862e-06,6.37042e-05,-1.63056e-06,3.82226e-06,6.67024e-06,0
-3.2987e-05,1.07208e-05,-1.7463e-05,-8.25111e-05,3.93652e-05,5.54915e-06,-1.7942e-05,6.54457e-06,0
-3.47771e-05,1.17246e-05,-1.5771e-05,-0.000186973,1.12103e-05,1.10101e-05,-4.16443e-06,4.7222e-06,0
-3.72507e-05,1.35714e-05,-1.48932e-05,-0.000236795,-2.17629e-06,1.04705e-05,2.82518e-05,2.53001e-06,0
-4.14149e-05,1.56556e-05,-1.34845e-05,-0.000208258,1.07819e-05,4.6865e-06,3.74971e-05,1.72581e-06,0
-5.03546e-05,1.69219e-05,-9.79674e-06,-0.000135431,2.42659e-05,-8.00372e-06,6.34759e-06,3.27698e-06,0
-5.91321e-05,1.77026e-05,-3.19591e-06,-4.80784e-05,1.11417e-05,-2.17864e-05,-2.4816e-05,5.10802e-06,0
-5.53619e-05,1.90486e-05,3.53102e-06,4.79179e-05,4.38066e-06,-2.81434e-05,-1.40753e-05,4.98429e-06,0
-3.64453e-05,2.15581e-05,6.77883e-06,0.000160524,1.03049e-05,-1.66404e-05,3.14901e-05,4.77266e-06,0
-1.7883e-05,2.16367e-05,4.96037e-06,0.000195673,-6.39145e-06,7.59996e-06,6.98531e-05,5.20686e-06,0
-1.62342e-05,1.88042e-05,8.32297e-08,0.000109141,-2.4385e-05,1.06053e-05,7.92707e-05,5.18939e-06,0
-2.58072e-05,1.67666e-05,-5.23552e-06,1.72825e-05,-8.61556e-06,-1.9073e-05,7.52711e-05,5.6992e-06,0
-3.11003e-05,1.59341e-05,-6.31833e-06,-1.67047e-05,2.06345e-05,-5.42016e-05,7.26991e-05,6.17556e-06,0
-2.58332e-05,1.39656e-05,-4.61351e-06,-7.92636e-06,2.53963e-05,-5.87061e-05,7.72154e-05,1.12011e-05,0
-1.36315e-05,1.27805e-05,-3.77843e-06,-1.41683e-06,3.8313e-06,-3.87602e-05,7.45026e-05,2.54876e-05,0
-1.60162e-06,1.63076e-05,-2.35065e-06,-7.64751e-06,-1.74111e-05,-2.31308e-05,6.27341e-05,3.82751e-05,0
1.64136e-06,2.16006e-05,-5.57874e-07,-1.6148e-05,-1.74819e-05,-1.50595e-05,4.96273e-05,4.22344e-05,0
-5.35078e-06,2.42961e-05,-1.06115e-06,-1.08351e-05,1.27987e-05,-1.27144e-05,3.90636e-05,3.783e-05,0
-1.66174e-05,2.35343e-05,-5.75058e-06,-6.32194e-06,6.099e-05,-1.16127e-05,2.91381e-05,2.22032e-05,0
-2.72977e-05,2.12331e-05,-1.10692e-05,-2.54659e-05,0.000109064,-1.1989e-05,2.01155e-05,-5.09302e-07,0
-3.50568e-05,1.93736e-05,-1.37218e-05,-5.61351e-05,0.000124833,-1.20591e-05,1.4233e-05,-2.28526e-05,0
-4.15139e-05,1.81239e-05,-1.35536e-05,-6.96513e-05,0.000117411,-1.0162e-05,7.12581e-06,-3.93537e-05,0
-4.7069e-05,1.66279e-05,-1.16276e-05,-3.65229e-05,0.000148763,-5.47505e-06,-1.50552e-06,-4.61353e-05,0
-5.11244e-05,1.43308e-05,-9.8667e-06,2.3947e-05,0.000212371,-1.43653e-06,-7.83146e-06,-4.3375e-05,0
-5.21918e-05,1.26667e-05,-9.44829e-06,6.12227e-05,0.00018805,-1.95585e-06,-6.81263e-06,-3.67168e-05,0
-5.14411e-05,1.1915e-05,-9.362e-06,5.03269e-05,1.87287e-05,-6.09717e-06,-2.434e-06,-3.03309e-05,0
-5.05155e-05,9.75251e-06,-9.21354e-06,3.27595e-05,-0.000163222,-1.00566e-05,2.95152e-07,-2.38161e-05,0
-5.05668e-05,6.60446e-06,-1.03592e-05,3.09356e-05,-0.000212995,-1.1029e-05,-5.7376e-06,-1.70527e-05,0
-5.06407e-05,5.52693e-06,-1.2351e-05,1.59595e-05,-0.000135173,-1.10464e-05,-1.92537e-05,-1.1849e-05,0
-5.00001e-05,6.80659e-06,-1.27083e-05,-3.33866e-05,-1.59336e-05,-1.24945e-05,-2.46152e-05,-7.93089e-06,0
-4.71656e-05,8.51209e-06,-1.05283e-05,-8.14908e-05,8.39791e-05,-1.54257e-05,-4.17413e-06,-4.06844e-06,0
-4.29269e-05,7.00813e-06,-1.03201e-05,-9.12996e-05,7.96312e-05,-1.78052e-05,3.81341e-05,-1.79059e-06,0
-3.88917e-05,3.1305e-06,-1.49348e-05,-5.58e-05,-6.13238e-05,-1.92406e-05,8.1057e-05,-4.64377e-07,0
-3.33803e-05,2.10013e-06,-1.75543e-05,2.72188e-05,-0.000204303,-1.14588e-05,9.66042e-05,9.53342e-07,0
-2.81997e-05,3.58505e-06,-1.51474e-05,0.000142958,-0.00020165,6.34695e-06,7.65126e-05,2.39026e-06,0
-2.55324e-05,4.19432e-06,-1.54256e-05,0.000219111,-3.20046e-05,2.34445e-05,3.9023e-05,4.26228e-06,0
-2.28331e-05,3.93054e-06,-1.97781e-05,0.000187293,0.000167567,3.03087e-05,4.46903e-06,4.74646e-06,0
-1.83484e-05,5.71908e-06,-2.03349e-05,0.000132219,0.000234586,2.84776e-05,-2.32321e-05,2.4675e-06,0
-1.45506e-05,9.51044e-06,-1.58162e-05,0.000151898,0.000152317,2.39438e-05,-4.03193e-05,9.76918e-07,0
-1.33459e-05,1.36702e-05,-8.86712e-06,0.000181509,2.28444e-05,1.85049e-05,-4.47956e-05,2.84122e-06,0
-1.54126e-05,1.90453e-05,-1.06643e-06,0.000163418,-2.11181e-05,1.30727e-05,-4.53416e-05,4.95454e-06,0
-1.89213e-05,2.40878e-05,1.49915e-06,9.92708e-05,2.46084e-05,3.03331e-06,-4.14539e-05,4.49964e-06,0
-2.08669e-05,2.71609e-05,-3.12494e-06,-2.87936e-05,5.70437e-05,-7.50888e-06,-3.66748e-05,3.55577e-06,0
-2.1902e-05,2.83615e-05,-9.03665e-06,-0.000202912,2.69657e-05,-1.12999e-05,-3.21209e-05,2.7781e-06,0
-2.46547e-05,2.92651e-05,-1.07057e-05,-0.000352542,-1.57836e-05,-1.49608e-05,-2.87797e-05,2.13047e-06,0
-3.08426e-05,3.12084e-05,-6.34528e-06,-0.000434172,-3.75505e-05,-2.45321e-05,-2.42632e-05,2.02113e-06,0
-3.64961e-05,3.44572e-05,3.15884e-07,-0.000451623,-4.57054e-05,-3.36494e-05,-1.89667e-05,3.3123e-06,0
-3.72789e-05,3.64587e-05,4.98619e-06,-0.000395261,-3.29937e-05,-3.3321e-05,-1.56267e-05,5.18068e-06,0
-3.66188e-05,3.40498e-05,7.40488e-06,-0.000255867,8.23036e-06,-2.46581e-05,-1.63521e-05,6.54517e-06,0
-3.84847e-05,2.84861e-05,9.18068e-06,-7.54412e-05,5.99149e-05,-1.47004e-05,-1.95649e-05,8.16091e-06,0
-4.27402e-05,2.23232e-05,9.56701e-06,5.81282e-05,7.02908e-05,-9.87894e-06,-1.91978e-05,8.22202e-06,0
-4.52238e-05,1.66946e-05,6.73353e-06,0.00011137,4.07736e-05,-9.7254e-06,-1.5926e-05,6.22882e-06,0
-4.33656e-05,1.23287e-05,2.07931e-06,0.000117618,1.30293e-05,-9.84934e-06,-1.85032e-05,5.25125e-06,0
-3.76807e-05,1.10849e-05,-1.0317e-06,0.000104613,8.66971e-06,-8.24301e-06,-3.12655e-05,7.27392e-06,0
-3.15476e-05,1.29318e-05,-8.14404e-07,6.58509e-05,3.44135e-06,-6.05918e-06,-4.10733e-05,8.34637e-06,0
-2.79427e-05,1.55057e-05,-3.93681e-07,2.94964e-06,-2.69314e-05,-5.63749e-06,-3.77491e-05,6.60367e-06,0
-2.80625e-05,1.47917e-05,-2.89382e-06,-5.32974e-05,-6.29908e-05,-8.45027e-06,-2.26443e-05,5.00242e-06,0
-2.87932e-05,1.1388e-05,-6.82819e-06,-7.28595e-05,-5.16368e-05,-1.25318e-05,-2.14609e-06,4.32052e-06,0
-2.6286e-05,8.80318e-06,-8.13055e-06,-5.55709e-05,2.48224e-05,-1.35919e-05,1.64595e-05,4.26183e-06,0
-2.31511e-05,9.37246e-06,-5.9117e-06,-2.5843e-05,0.000112037,-9.58263e-06,2.95226e-05,5.45834e-06,0
-2.26562e-05,1.3084e-05,-3.11339e-06,-3.41724e-06,0.000131097,-3.60508e-06,3.77607e-05,5.9208e-06,0
-2.41544e-05,1.69779e-05,-3.5352e-06,1.79594e-05,7.68669e-05,-2.10934e-06,4.04681e-05,5.83241e-06,0
-2.66707e-05,1.91809e-05,-7.40187e-06,3.65113e-05,8.57426e-06,-8.278e-06,3.63366e-05,6.46001e-06,0
-2.78359e-05,1.99266e-05,-9.59737e-06,3.94699e-05,-1.99562e-05,-1.64885e-05,1.87586e-05,5.82111e-06,0
-2.62946e-05,2.21406e-05,-7.96812e-06,3.53662e-05,-8.96965e-06,-2.29649e-05,-7.20761e-06,3.71075e-06,0
-2.61556e-05,2.66894e-05,-5.05458e-06,2.75666e-05,5.05519e-06,-2.7834e-05,-2.21466e-05,1.88816e-06,0
-3.0666e-05,3.00707e-05,-4.5126e-06,1.35407e-05,5.73981e-05,-2.75521e-05,-2.06434e-05,-2.12999e-07,0
-3.80174e-05,2.76715e-05,-8.18871e-06,-3.98018e-06,0.000241022,-2.67265e-05,-9.22799e-06,-1.45037e-06,0
-4.23104e-05,1.91788e-05,-1.31184e-05,-2.3416e-05,0.000474894,-3.48394e-05,2.1037e-06,-1.43282e-06,0
-4.25273e-05,1.12976e-05,-1.58599e-05,-4.37007e-05,0.000478776,-4.63957e-05,-5.92439e-06,-9.67601e-07,0
-4.43826e-05,6.56649e-06,-1.53778e-05,-5.62577e-05,0.000159508,-4.65893e-05,-3.45442e-05,8.61014e-07,0
-4.88556e-05,2.65089e-06,-1.32586e-05,-4.69863e-05,-0.000275594,-3.59438e-05,-4.84182e-05,1.97102e-06,0
-4.97374e-05,-6.03827e-07,-1.00572e-05,-2.30581e-06,-0.000543335,-2.28315e-05,-2.42424e-05,1.92682e-06,0
-4.49875e-05,-3.65108e-06,-6.37558e-06,6.19158e-05,-0.000551686,-1.82139e-05,2.64171e-05,2.06999e-06,0
-3.65771e-05,-9.43271e-06,-4.39302e-06,0.000114399,-0.0003978,-2.32473e-05,8.01868e-05,2.53628e-06,0
-2.76548e-05,-1.84149e-05,-4.95626e-06,0.000148027,-0.000202314,-2.75129e-05,0.000121994,2.01115e-06,0
-2.04167e-05,-2.57322e-05,-6.50358e-06,0.000174212,-3.00129e-05,-8.84895e-06,0.000144341,1.22961e-06,0
-1.84549e-05,-2.80886e-05,-7.97337e-06,0.000184949,7.90713e-05,3.49421e-05,0.000143923,7.60923e-07,0
-2.4366e-05,-2.71938e-05,-1.00744e-05,0.000144856,0.000107414,6.29145e-05,0.00012427,5.26375e-07,0
-3.31537e-05,-2.45861e-05,-1.13591e-05,4.21974e-05,8.34227e-05,5.47528e-05,9.63325e-05,1.00098e-06,0
-3.64454e-05,-1.85941e-05,-1.0851e-05,-7.29951e-05,4.47876e-05,3.07738e-05,7.21247e-05,1.95425e-06,0
-3.1343e-05,-8.22098e-06,-1.0157e-05,-0.000150682,1.89277e-05,1.14015e-05,5.77358e-05,3.48294e-06,0
-2.38674e-05,2.95863e-06,-1.12748e-05,-0.000191464,1.02642e-05,4.22648e-07,5.24247e-05,4.87936e-06,0
-2.04606e-05,9.79991e-06,-1.26196e-05,-0.000199679,1.77948e-05,-4.27205e-06,5.18655e-05,5.04035e-06,0
-2.31272e-05,1.16379e-05,-1.11591e-05,-0.000184473,3.5674e-05,-4.3046e-06,4.99582e-05,4.13733e-06,0
-2.95288e-05,9.5692e-06,-8.69944e-06,-0.000162672,5.79728e-05,9.58807e-07,3.91014e-05,2.99953e-06,0
-3.34858e-05,5.31882e-06,-9.38171e-06,-0.000107881,6.37536e-05,9.47556e-06,1.86508e-05,1.46289e-06,0
-3.12407e-05,1.65927e-06,-1.37602e-05,-1.08116e-06,3.26999e-05,1.87063e-05,-1.11393e-05,1.62857e-06,0
-2.76194e-05,7.88595e-07,-1.86864e-05,0.0001451,-2.41756e-05,1.90676e-05,-4.39916e-05,2.9079e-06,0
-2.68778e-05,1.97779e-06,-1.70175e-05,0.000274302,-6.55193e-05,6.72679e-06,-6.18679e-05,1.17997e-06,0
-2.83211e-05,3.1308e-06,-1.17365e-05,0.000240035,-7.02357e-05,-9.77154e-06,-5.53712e-05,-1.28591e-06,0
-2.97947e-05,2.19381e-06,-1.24269e-05,2.62421e-05,-4.60307e-05,-2.17859e-05,-3.56885e-05,-1.34656e-06,0
-3.18317e-05,-4.08076e-08,-1.73746e-05,-0.00021262,-3.61255e-05,-3.27585e-05,-1.4268e-05,-8.25922e-07,0
-3.46895e-05,4.34528e-07,-2.1084e-05,-0.000325223,-0.000104975,-5.58686e-05,4.12843e-06,-2.96127e-07,0
-3.6e-05,4.02229e-06,-2.09145e-05,-0.000251506,-0.000243417,-8.91562e-05,1.27947e-05,1.77588e-06,0
-3.21079e-05,8.15639e-06,-1.43677e-05,-5.53134e-05,-0.000312955,-9.84158e-05,1.18614e-05,2.98088e-06,0
-2.42848e-05,1.1355e-05,-2.72721e-06,0.000187102,-0.000204676,-5.60283e-05,7.46659e-06,2.43136e-06,0
-2.01625e-05,1.38345e-05,8.48282e-06,0.00037851,3.25489e-05,1.04466e-05,6.00083e-06,2.29744e-06,0
-2.48983e-05,1.5394e-05,1.37987e-05,0.0004375,0.000269051,4.26087e-05,5.26897e-06,1.60982e-06,0
-3.33828e-05,1.54879e-05,1.2877e-05,0.000358391,0.000391445,2.63532e-05,-1.85464e-06,-1.48755e-07,0
-3.50952e-05,1.56984e-05,1.01271e-05,0.000215618,0.000361841,2.39304e-06,-1.41676e-05,-1.04239e-06,0
-3.03544e-05,1.64078e-05,7.53267e-06,9.06547e-05,0.000241624,-6.09484e-06,-1.80815e-05,3.28765e-07,0
-2.57046e-05,1.80007e-05,5.7687e-06,7.65114e-06,0.000125304,-4.83008e-06,-8.32706e-06,2.29275e-06,0
-2.4219e-05,2.09093e-05,4.40514e-06,-4.6899e-05,5.12066e-05,-4.22457e-06,5.46298e-06,3.25792e-06,0
-2.33997e-05,2.4409e-05,3.53654e-06,-0.000104643,4.64873e-06,-4.92388e-06,1.6031e-05,2.68226e-06,0
-2.19863e-05,2.75805e-05,2.63337e-06,-0.000172134,-4.40268e-05,-8.62029e-06,2.21423e-05,7.49271e-07,0
-2.0917e-05,2.88259e-05,2.2218e-07,-0.00022403,-7.71239e-05,-1.49065e-05,2.56669e-05,-9.42783e-07,0
-2.08853e-05,2.77361e-05,-3.48383e-06,-0.000214579,-5.76009e-05,-1.75579e-05,2.76641e-05,-1.01565e-06,0
-2.24798e-05,2.5584e-05,-4.72649e-06,-0.000139337,1.42513e-05,-1.37728e-05,2.8926e-05,-8.06505e-07,0
-2.38231e-05,2.39936e-05,-1.69354e-06,-3.90496e-05,0.000110249,-7.37342e-06,2.87721e-05,-8.31182e-07,0
-2.45702e-05,2.31067e-05,8.30869e-07,2.04342e-05,0.000201278,-7.12468e-06,2.68812e-05,-6.95656e-07,0
-2.64375e-05,2.2039e-05,-1.84541e-06,6.43902e-06,0.000227451,-1.43971e-05,2.36058e-05,-8.76528e-07,0
-2.94897e-05,1.96888e-05,-6.9006e-06,-4.47298e-05,0.000157057,-2.19772e-05,1.95493e-05,-1.06259e-06,0
-3.06964e-05,1.93118e-05,-1.06698e-05,-6.50183e-05,3.36984e-05,-2.43289e-05,2.31951e-05,-7.12102e-07,0
-2.8958e-05,2.12083e-05,-1.47034e-05,-4.39278e-05,-6.36211e-05,-1.88683e-05,4.15493e-05,-1.42838e-06,0
-2.5666e-05,2.21492e-05,-1.76619e-05,-1.71772e-05,-3.29564e-05,-4.58545e-06,7.04584e-05,-3.95821e-06,0
-1.86441e-05,2.31203e-05,-1.58487e-05,-3.81112e-06,0.000172286,1.67157e-05,0.00011323,-4.66465e-06,0
-9.42534e-06,2.34973e-05,-1.2446e-05,-3.57214e-06,0.000349138,4.07711e-05,0.000159385,-3.10867e-06,0
-5.07516e-06,2.3457e-05,-1.38457e-05,-3.55394e-06,0.000305388,5.76489e-05,0.000180354,-1.44437e-06,0
-1.12535e-05,2.30726e-05,-1.66975e-05,1.73178e-05,0.000131873,5.87929e-05,0.000148021,-8.37203e-07,0
-2.40689e-05,2.15198e-05,-1.58837e-05,6.15759e-05,-5.0754e-05,4.58419e-05,5.8729e-05,-1.80865e-06,0
