ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-3.02034e-05,6.69645e-06,-1.30748e-05,1.47147e-05,-1.13119e-06,-3.73601e-06,1.46077e-05,-4.99871e-06,0
-3.20855e-05,5.60751e-06,-1.43104e-05,-4.54823e-06,-6.67134e-06,-3.62338e-06,1.18804e-05,-3.62607e-06,0
-3.26693e-05,5.79533e-06,-1.5421e-05,-3.52987e-05,-1.06536e-05,-1.97425e-06,9.55023e-06,-3.76127e-06,0
-3.24853e-05,8.12408e-06,-1.51255e-05,-5.88326e-05,-1.20776e-05,-1.14899e-06,9.86802e-06,-4.32357e-06,0
-3.15634e-05,9.88201e-06,-1.22008e-05,-6.83019e-05,-1.0943e-05,-2.73181e-06,1.64667e-05,-3.43597e-06,0
-2.97782e-05,1.00219e-05,-9.49735e-06,-7.27408e-05,-8.50244e-06,-5.8946e-06,3.02611e-05,-2.18183e-06,0
-2.90357e-05,1.06304e-05,-9.41329e-06,-7.83832e-05,-4.95887e-06,-8.07543e-06,4.88437e-05,-8.5319e-07,0
-2.8763e-05,1.16828e-05,-1.0323e-05,-8.03471e-05,-1.29098e-07,-8.68301e-06,6.71232e-05,1.19057e-06,0
-2.77051e-05,1.23581e-05,-1.02024e-05,-6.91059e-05,9.18672e-06,-8.33236e-06,7.63808e-05,2.43867e-06,0
-2.62184e-05,1.25334e-05,-1.02142e-05,-4.08348e-05,2.33507e-05,-7.48369e-06,7.19308e-05,2.07631e-06,0
-2.54437e-05,1.273e-05,-1.13922e-05,-3.8258e-06,3.70441e-05,-6.95366e-06,5.72319e-05,8.62447e-07,0
-2.56111e-05,1.29155e-05,-1.19481e-05,2.8913e-05,4.38302e-05,-7.34448e-06,3.4442e-05,6.01491e-07,0
-2.55966e-05,1.25731e-05,-1.07828e-05,5.59974e-05,4.69579e-05,-8.53395e-06,8.6616e-06,2.23271e-06,0
-2.46049e-05,1.09916e-05,-8.98366e-06,7.68824e-05,5.11138e-05,-1.02562e-05,-1.52823e-05,3.34102e-06,0
-2.4392e-05,8.03959e-06,-7.91681e-06,8.02972e-05,5.18108e-05,-1.09361e-05,-3.64932e-05,4.00122e-06,0
-2.60819e-05,5.23337e-06,-8.1606e-06,6.96109e-05,4.8481e-05,-9.99444e-06,-5.32293e-05,4.34807e-06,0
-2.90297e-05,5.58068e-06,-7.3228e-06,5.5644e-05,4.60058e-05,-1.05135e-05,-5.91777e-05,3.80859e-06,0
-2.99145e-05,7.26386e-06,-5.51277e-06,4.15836e-05,4.17314e-05,-1.11869e-05,-5.05483e-05,2.83988e-06,0
-2.81434e-05,8.97569e-06,-4.05218e-06,2.94733e-05,3.50225e-05,-1.04775e-05,-3.56099e-05,1.30698e-06,0
-2.74038e-05,9.56708e-06,-3.16398e-06,2.0262e-05,3.07158e-05,-9.66356e-06,-2.18152e-05,2.61134e-06,0
-2.77312e-05,9.7555e-06,-4.65722e-06,1.57019e-05,2.94615e-05,-8.60635e-06,-1.08468e-05,4.6075e-06,0
-2.86718e-05,1.20956e-05,-6.91019e-06,1.43202e-05,2.83999e-05,-8.24902e-06,-3.86434e-06,5.49174e-06,0
-2.98635e-05,1.50016e-05,-8.48729e-06,1.33196e-05,2.3882e-05,-8.24253e-06,-2.69447e-06,5.47222e-06,0
-3.04367e-05,1.66323e-05,-9.84451e-06,1.1864e-05,1.82531e-05,-7.49528e-06,-1.59886e-05,3.7535e-06,0
-3.08426e-05,1.74474e-05,-1.19098e-05,1.18421e-05,1.56017e-05,-5.172e-06,-3.74743e-05,3.78548e-06,0
-3.07979e-05,1.83583e-05,-1.37346e-05,1.28219e-05,1.38287e-05,-3.09806e-06,-4.76617e-05,5.14195e-06,0
-3.00865e-05,1.95188e-05,-1.43369e-05,1.19767e-05,1.18935e-05,-3.3454e-06,-4.11453e-05,6.1684e-06,0
-2.98729e-05,1.99825e-05,-1.43735e-05,1.06284e-05,1.20071e-05,-5.46211e-06,-2.48415e-05,6.04034e-06,0
-3.05053e-05,1.82868e-05,-1.4248e-05,8.18896e-06,1.29769e-05,-8.41416e-06,-5.95177e-06,5.48006e-06,0
-3.12596e-05,1.44621e-05,-1.32203e-05,4.68638e-06,1.30555e-05,-9.62223e-06,1.28122e-05,5.91261e-06,0
-3.14902e-05,1.18074e-05,-1.03859e-05,2.46599e-06,1.16367e-05,-9.07532e-06,3.0403e-05,7.25272e-06,0
-3.12687e-05,1.17007e-05,-7.38279e-06,4.04114e-06,8.45664e-06,-8.2327e-06,4.68182e-05,7.40212e-06,0
