ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-2.68526e-05,5.64388e-05,7.33557e-06,-1.59715e-05,2.01377e-05,-1.16002e-05,-2.10746e-05,5.99308e-06,0
-2.58185e-05,5.06588e-05,4.25391e-06,-1.66114e-05,1.89827e-05,-1.17686e-05,-1.84058e-05,6.52839e-06,0
-2.50572e-05,3.90239e-05,-7.81786e-07,-1.45829e-05,1.76808e-05,-1.16959e-05,-1.52941e-05,5.9987e-06,0
-2.52975e-05,2.39697e-05,-5.9126e-06,-1.19996e-05,1.81756e-05,-1.03035e-05,-1.14185e-05,5.62197e-06,0
-2.68392e-05,9.24793e-06,-1.07862e-05,-1.00562e-05,1.93079e-05,-8.28274e-06,-7.06234e-06,5.90677e-06,0
-2.79152e-05,5.50894e-07,-1.32512e-05,-8.58789e-06,1.91569e-05,-7.58153e-06,-4.34707e-06,7.6326e-06,0
-2.71421e-05,-5.53508e-07,-1.13566e-05,-9.21941e-06,1.8973e-05,-8.35003e-06,-2.30102e-06,1.00125e-05,0
-2.69243e-05,1.02193e-06,-8.44548e-06,-9.67675e-06,1.9759e-05,-9.25476e-06,-7.002e-08,1.00231e-05,0
-2.78653e-05,4.66324e-06,-7.12918e-06,-7.82999e-06,1.93427e-05,-9.19208e-06,3.56895e-06,9.14941e-06,0
-2.73594e-05,1.08233e-05,-8.36424e-06,-5.60714e-06,1.77782e-05,-1.01097e-05,9.35807e-06,9.32463e-06,0
-2.59369e-05,1.48543e-05,-1.04266e-05,-1.97455e-06,1.78667e-05,-1.18006e-05,1.39203e-05,9.63448e-06,0
-2.62234e-05,1.72532e-05,-9.81633e-06,4.9434e-06,1.72194e-05,-1.18976e-05,1.48928e-05,1.02299e-05,0
-2.79908e-05,2.08686e-05,-7.83818e-06,9.1989e-06,1.57893e-05,-1.03934e-05,1.31626e-05,9.13656e-06,0
-3.02082e-05,2.58679e-05,-5.3002e-06,8.40191e-06,1.49609e-05,-9.56732e-06,1.27642e-05,7.64216e-06,0
-3.15166e-05,2.95933e-05,-4.40466e-06,5.85976e-06,1.45225e-05,-9.68829e-06,1.39355e-05,8.00198e-06,0
-3.2238e-05,3.06165e-05,-5.12382e-06,1.30551e-06,1.42173e-05,-1.02862e-05,1.50049e-05,9.33138e-06,0
-3.36555e-05,3.03158e-05,-6.83701e-06,-5.07722e-06,1.23821e-05,-1.02471e-05,1.4589e-05,9.58877e-06,0
-3.47242e-05,2.84521e-05,-9.24434e-06,-1.27814e-05,1.01232e-05,-8.89568e-06,1.34026e-05,8.45125e-06,0
-3.45649e-05,2.52825e-05,-1.14604e-05,-1.99723e-05,8.09595e-06,-7.97242e-06,1.18879e-05,6.68944e-06,0
-3.32561e-05,2.23748e-05,-1.26929e-05,-2.27329e-05,6.1857e-06,-8.89467e-06,6.08377e-06,4.9825e-06,0
-3.33411e-05,2.1609e-05,-1.24556e-05,-1.94035e-05,4.37744e-06,-1.01277e-05,-5.50513e-06,5.56145e-06,0
-3.53965e-05,2.2069e-05,-1.19576e-05,-9.62588e-06,3.81055e-06,-1.02392e-05,-1.59762e-05,7.98128e-06,0
-3.67471e-05,2.32917e-05,-1.13823e-05,7.02674e-06,3.52718e-06,-1.01298e-05,-1.71328e-05,9.54982e-06,0
-3.62647e-05,2.64364e-05,-1.12351e-05,2.37421e-05,3.41082e-06,-9.91561e-06,-9.53921e-06,7.79666e-06,0
-3.44439e-05,3.09903e-05,-1.18451e-05,3.02632e-05,3.12436e-06,-1.05325e-05,2.22448e-06,5.03968e-06,0
-3.25213e-05,3.47268e-05,-1.41534e-05,2.64544e-05,7.17936e-07,-1.2448e-05,1.51915e-05,4.86922e-06,0
-3.27502e-05,3.54209e-05,-1.80298e-05,2.03316e-05,-2.40822e-06,-1.40194e-05,2.76396e-05,6.7442e-06,0
-3.44775e-05,3.12109e-05,-2.22093e-05,1.63429e-05,-3.6233e-06,-1.50293e-05,3.73125e-05,6.51092e-06,0
-3.49066e-05,2.22184e-05,-2.34225e-05,1.34004e-05,-2.49771e-06,-1.5953e-05,4.27438e-05,4.1473e-06,0
-3.50983e-05,1.37831e-05,-2.06309e-05,9.3163e-06,4.44926e-07,-1.54086e-05,4.374e-05,2.42119e-06,0
-3.50529e-05,9.75514e-06,-1.5356e-05,4.13484e-06,2.55475e-06,-1.51334e-05,4.17415e-05,1.38616e-06,0
-3.35057e-05,8.53384e-06,-1.07695e-05,2.04344e-06,3.17512e-06,-1.49971e-05,3.9687e-05,5.46894e-07,0
-3.25681e-05,9.16649e-06,-9.07707e-06,1.69724e-06,4.24709e-06,-1.37008e-05,3.77656e-05,6.11784e-07,0
-3.29722e-05,9.84205e-06,-9.32311e-06,-2.87407e-06,5.68502e-06,-1.1596e-05,3.37492e-05,1.54469e-06,0
-3.2743e-05,1.08629e-05,-1.06486e-05,-1.17204e-05,6.95155e-06,-1.12303e-05,2.92609e-05,1.64897e-06,0
-3.23155e-05,1.31161e-05,-1.32128e-05,-1.62585e-05,6.19855e-06,-1.27295e-05,2.47519e-05,1.16002e-06,0
-3.33137e-05,1.47595e-05,-1.48517e-05,-1.13362e-05,4.36683e-06,-1.28252e-05,2.06563e-05,1.20258e-06,0
-3.35378e-05,1.63436e-05,-1.39476e-05,-2.64287e-06,4.18812e-06,-1.06448e-05,1.85685e-05,3.47077e-07,0
-3.26439e-05,1.79142e-05,-1.29537e-05,1.03059e-06,6.2398e-06,-7.4276e-06,1.81547e-05,-7.83304e-07,0
-3.11079e-05,1.84179e-05,-1.17931e-05,-3.60421e-06,8.37609e-06,-7.76444e-06,1.81638e-05,-2.69679e-06,0
-2.86162e-05,1.7766e-05,-9.82482e-06,-1.298e-05,9.62068e-06,-1.03432e-05,1.70633e-05,-5.83048e-06,0
-2.84141e-05,1.46015e-05,-8.52734e-06,-2.30367e-05,9.74334e-06,-1.22741e-05,1.42903e-05,-6.61922e-06,0
-2.98704e-05,1.17885e-05,-7.95592e-06,-3.11173e-05,7.95872e-06,-1.26591e-05,1.04036e-05,-5.24228e-06,0
-3.04398e-05,1.1213e-05,-7.43823e-06,-3.79271e-05,6.66931e-06,-1.28448e-05,7.51562e-06,-4.23364e-06,0
-3.04075e-05,1.08761e-05,-6.57807e-06,-4.23668e-05,7.46345e-06,-1.2137e-05,5.18207e-06,-4.8758e-06,0
-2.95138e-05,1.06124e-05,-5.69815e-06,-4.54146e-05,8.39186e-06,-9.97387e-06,3.82564e-06,-6.28989e-06,0
-2.82842e-05,1.11022e-05,-5.84122e-06,-4.74675e-05,7.6179e-06,-8.26627e-06,3.2167e-06,-7.65023e-06,0
-2.79682e-05,1.21366e-05,-5.99069e-06,-4.58964e-05,6.03471e-06,-8.06182e-06,3.34365e-06,-8.27394e-06,0
-2.86414e-05,1.23871e-05,-5.43308e-06,-4.03314e-05,5.10418e-06,-9.00218e-06,4.33969e-06,-9.06861e-06,0
-2.94248e-05,1.23953e-05,-4.26272e-06,-3.18888e-05,5.52778e-06,-9.11762e-06,5.70842e-06,-1.10563e-05,0
-2.96923e-05,1.15268e-05,-2.64946e-06,-2.26013e-05,7.44787e-06,-8.76668e-06,6.84824e-06,-1.35081e-05,0
-2.89787e-05,8.60538e-06,-1.81043e-06,-1.57527e-05,9.04877e-06,-8.94795e-06,6.99458e-06,-1.57181e-05,0
-2.72829e-05,3.82988e-06,-3.06697e-06,-1.28756e-05,8.946e-06,-1.03346e-05,7.5449e-06,-1.74933e-05,0
