ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-2.50608e-05,6.36899e-05,-4.66591e-06,-1.53812e-05,1.39314e-05,-7.60723e-06,3.3225e-05,3.67268e-06,0
-2.59742e-05,5.14453e-05,-6.96167e-06,-9.44553e-06,1.51728e-05,-8.51002e-06,3.12824e-05,1.41647e-06,0
-2.63662e-05,3.40106e-05,-9.78538e-06,-6.08994e-06,1.66533e-05,-8.69961e-06,3.03982e-05,-1.00555e-06,0
-2.69394e-05,1.78397e-05,-1.00505e-05,-3.29657e-06,1.75505e-05,-8.6719e-06,3.06022e-05,-2.36531e-06,0
-2.87061e-05,4.372e-06,-9.12556e-06,2.03596e-06,1.86186e-05,-8.52612e-06,3.1002e-05,-2.72425e-06,0
-3.03243e-05,-5.31261e-06,-9.82416e-06,9.25632e-06,1.90177e-05,-8.13722e-06,3.08258e-05,-1.94807e-06,0
-3.09662e-05,-1.0749e-05,-1.14644e-05,1.3872e-05,1.72617e-05,-6.74359e-06,2.8304e-05,-1.59235e-06,0
-3.07097e-05,-1.09837e-05,-1.19851e-05,1.43154e-05,1.47828e-05,-4.57137e-06,2.39285e-05,-1.4086e-06,0
-3.01861e-05,-7.32416e-06,-1.06305e-05,1.37415e-05,1.32766e-05,-1.38155e-06,1.73846e-05,-6.01621e-07,0
-3.00768e-05,-2.37066e-06,-8.53301e-06,1.44555e-05,1.23046e-05,7.85435e-07,7.61973e-06,-1.38618e-07,0
-3.06307e-05,1.35273e-06,-7.60188e-06,1.49464e-05,1.09722e-05,-6.37754e-07,-4.26423e-06,-6.57351e-07,0
-3.19164e-05,7.47233e-06,-7.93991e-06,1.24914e-05,9.91527e-06,-4.64512e-06,-1.23817e-05,-7.89424e-07,0
-3.33088e-05,1.83809e-05,-8.82927e-06,7.48632e-06,8.7169e-06,-6.83052e-06,-1.34556e-05,-2.14118e-07,0
-3.35908e-05,2.99447e-05,-9.72492e-06,1.38756e-06,8.35129e-06,-6.05761e-06,-9.59301e-06,2.14102e-07,0
-3.28939e-05,3.52903e-05,-9.23485e-06,-3.53426e-06,1.03702e-05,-4.32832e-06,-4.21888e-06,-1.21744e-06,0
-3.16396e-05,3.31064e-05,-7.79292e-06,-4.73334e-06,1.42038e-05,-3.72494e-06,4.05654e-07,-3.68883e-06,0
-3.06582e-05,2.63483e-05,-6.75205e-06,-3.53924e-06,1.88234e-05,-4.88642e-06,4.43177e-06,-4.89422e-06,0
-3.08897e-05,1.91355e-05,-6.46781e-06,-1.35601e-06,2.53003e-05,-6.49996e-06,8.65553e-06,-3.901e-06,0
