ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-6.14901e-05,-1.89743e-05,5.52029e-06,0.000213646,2.32121e-05,-2.07765e-06,-7.62819e-06,-1.07123e-06,0
-7.1537e-05,3.41739e-06,3.1198e-06,0.00017769,2.30263e-05,-2.21314e-06,-3.13932e-05,-1.35567e-06,0
-7.49424e-05,2.03176e-05,1.19877e-05,0.000113374,2.27775e-05,-1.84561e-06,2.16024e-06,-1.91896e-07,0
-7.3252e-05,3.19728e-05,2.38423e-05,4.56279e-05,2.21611e-05,-3.50786e-06,5.67233e-05,7.90206e-07,0
-6.76521e-05,3.9676e-05,2.85282e-05,1.61427e-05,2.0252e-05,-7.74972e-06,8.30216e-05,2.27515e-07,0
-6.23635e-05,4.17041e-05,2.60351e-05,3.62479e-05,1.76637e-05,-1.13605e-05,5.67967e-05,-2.34126e-07,0
-5.99123e-05,4.55554e-05,1.75397e-05,6.20763e-05,1.76125e-05,-1.14515e-05,-1.38156e-05,-4.42144e-07,0
-5.7913e-05,5.49083e-05,3.36333e-06,4.12901e-05,1.92399e-05,-9.08195e-06,-9.52258e-05,-4.80842e-07,0
-5.3213e-05,6.71365e-05,-1.05791e-05,-1.82822e-05,1.84209e-05,-8.07856e-06,-0.000147407,-9.50712e-07,0
-4.68745e-05,7.33432e-05,-1.73273e-05,-4.50377e-05,1.43446e-05,-9.73884e-06,-0.00014975,-1.34589e-06,0
-4.22751e-05,6.76936e-05,-1.37049e-05,-1.38382e-05,1.04889e-05,-1.23563e-05,-0.000112589,-1.57791e-06,0
-4.23424e-05,4.93508e-05,-3.69619e-06,2.43362e-05,8.29167e-06,-1.38018e-05,-6.30324e-05,-2.33332e-06,0
-4.62572e-05,2.95967e-05,5.41948e-06,1.96652e-05,6.67905e-06,-1.26107e-05,-2.11514e-05,-2.37434e-06,0
-5.0091e-05,1.46181e-05,9.28513e-06,1.49557e-06,6.33776e-06,-9.7906e-06,1.00134e-05,-7.19045e-08,0
-4.87085e-05,6.07584e-07,1.10378e-05,1.93118e-05,9.13086e-06,-7.54125e-06,3.39706e-05,3.17414e-06,0
-4.10749e-05,-1.41901e-05,1.19368e-05,6.62918e-05,1.22978e-05,-6.24863e-06,5.29872e-05,3.82227e-06,0
-3.31534e-05,-2.38821e-05,5.48645e-06,9.21091e-05,1.2883e-05,-5.28427e-06,6.62686e-05,1.6495e-06,0
-3.16906e-05,-1.62273e-05,-5.89777e-06,6.95762e-05,1.40528e-05,-5.20552e-06,7.04096e-05,3.43619e-07,0
-3.68024e-05,7.35733e-06,-8.53831e-06,1.3838e-05,1.76991e-05,-3.54209e-06,6.11142e-05,1.62364e-06,0
-4.41652e-05,2.71253e-05,-6.27361e-06,-4.48056e-05,1.85961e-05,-2.74577e-07,4.01802e-05,3.47639e-06,0
-4.26266e-05,3.4079e-05,-1.6217e-05,-7.85418e-05,1.31947e-05,1.40997e-06,1.54707e-05,3.36647e-06,0
-2.40365e-05,3.49847e-05,-3.25899e-05,-8.65218e-05,5.55781e-06,6.99446e-07,-5.3233e-06,2.59674e-06,0
5.61476e-06,3.16752e-05,-3.96243e-05,-8.28071e-05,1.29919e-06,7.20442e-08,-2.22467e-05,1.91491e-06,0
2.51311e-05,2.95439e-05,-3.10477e-05,-6.88784e-05,2.3915e-06,1.0329e-06,-3.25242e-05,2.04676e-06,0
2.05712e-05,3.33873e-05,-5.20795e-06,-4.24318e-05,8.72763e-06,2.26643e-06,-3.30568e-05,4.05626e-06,0
6.77933e-06,4.50102e-05,2.85989e-05,-1.50044e-05,1.83255e-05,3.83484e-06,-2.70635e-05,5.95069e-06,0
4.84754e-06,7.34311e-05,5.41009e-05,4.84302e-06,2.67886e-05,6.39961e-06,-1.64401e-05,6.59257e-06,0
