ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-2.61363e-05,2.70076e-05,-9.53301e-06,-1.75184e-05,1.22033e-05,-6.24048e-06,3.76723e-06,9.22431e-08,0
-2.54284e-05,3.35803e-05,-6.76928e-06,-2.09441e-05,1.41809e-05,-6.12686e-06,3.24684e-06,-9.73646e-07,0
-2.34532e-05,3.75912e-05,-4.71111e-06,-2.33817e-05,1.77239e-05,-6.98563e-06,3.26907e-06,-1.00383e-06,0
-2.30031e-05,3.29691e-05,-4.49077e-06,-2.41697e-05,1.92496e-05,-9.0188e-06,6.0624e-06,2.23985e-06,0
-2.41792e-05,2.19656e-05,-6.05052e-06,-1.95646e-05,1.72636e-05,-1.00008e-05,1.0649e-05,4.82899e-06,0
-2.61078e-05,1.09721e-05,-9.07734e-06,-9.40939e-06,1.39659e-05,-1.02583e-05,1.42965e-05,5.85772e-06,0
-2.61526e-05,6.0488e-06,-1.16666e-05,-1.73895e-06,1.35638e-05,-9.70307e-06,1.48487e-05,7.37273e-06,0
-2.52489e-05,5.63406e-06,-1.32652e-05,1.63727e-07,1.68643e-05,-1.02365e-05,1.30181e-05,7.77364e-06,0
-2.5572e-05,3.30178e-06,-1.55839e-05,-7.3183e-07,1.87769e-05,-1.12612e-05,9.63801e-06,5.23429e-06,0
-2.5458e-05,-1.62164e-06,-1.65934e-05,-3.34074e-06,1.75503e-05,-1.0229e-05,4.90373e-06,5.45365e-07,0
-2.68821e-05,-6.12085e-06,-1.61344e-05,-4.94706e-06,1.55506e-05,-8.38921e-06,2.58497e-06,-1.92046e-06,0
-2.8006e-05,-8.18212e-06,-1.40956e-05,-5.93619e-06,1.4121e-05,-6.52224e-06,3.45025e-06,-1.47586e-06,0
-2.89458e-05,-8.36798e-06,-1.19133e-05,-6.37514e-06,1.3313e-05,-5.51619e-06,6.06296e-06,5.84517e-08,0
-3.14348e-05,-6.65622e-06,-1.0468e-05,-5.54561e-06,1.54083e-05,-4.11247e-06,8.2772e-06,2.68245e-06,0
-3.23786e-05,-2.60557e-06,-8.73834e-06,-5.40294e-06,1.82138e-05,-2.65003e-06,1.04621e-05,3.83071e-06,0
-3.24098e-05,3.81927e-06,-6.93343e-06,-6.22838e-06,1.87319e-05,-1.67862e-06,1.35543e-05,2.86569e-06,0
-3.25438e-05,1.07399e-05,-6.07474e-06,-6.75e-06,1.86777e-05,-7.3258e-07,1.60239e-05,2.34506e-06,0
-3.22902e-05,1.52986e-05,-7.77649e-06,-6.37066e-06,1.91223e-05,-7.35268e-07,1.63428e-05,3.43377e-06,0
-3.13577e-05,1.70227e-05,-1.08e-05,-6.08198e-06,2.01949e-05,-2.5042e-06,1.4554e-05,4.24337e-06,0
-3.18225e-05,1.76507e-05,-1.27253e-05,-5.93947e-06,2.04767e-05,-4.99812e-06,1.19943e-05,2.95562e-06,0
-3.42574e-05,1.84832e-05,-1.29703e-05,-6.09405e-06,1.96184e-05,-6.56955e-06,1.04753e-05,1.24776e-06,0
-3.62554e-05,1.86083e-05,-1.43806e-05,-6.77437e-06,1.78405e-05,-7.84654e-06,1.1457e-05,2.2546e-07,0
-3.57045e-05,1.83898e-05,-1.74627e-05,-8.70563e-06,1.64642e-05,-8.69718e-06,1.36363e-05,-4.54848e-07,0
-3.32515e-05,1.82375e-05,-1.88193e-05,-1.12153e-05,1.5385e-05,-8.90732e-06,1.49443e-05,-1.59052e-07,0
-3.06015e-05,1.77522e-05,-1.72975e-05,-1.23498e-05,1.47159e-05,-8.21006e-06,1.5054e-05,-1.56701e-07,0
-2.88083e-05,1.68105e-05,-1.63152e-05,-1.24385e-05,1.49575e-05,-6.55703e-06,1.57231e-05,-1.38305e-06,0
