ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-2.8823e-05,1.06454e-05,-2.41781e-06,-6.72056e-06,3.91644e-06,-5.32651e-06,1.67985e-05,6.37483e-06,0
-2.85813e-05,1.03126e-05,-2.33854e-06,-5.14854e-06,3.89321e-06,-3.21655e-06,1.62628e-05,6.66331e-06,0
-2.75773e-05,1.08526e-05,-2.83473e-06,-4.74008e-06,5.18298e-06,-2.83727e-06,1.54993e-05,4.54152e-06,0
-2.84478e-05,1.15032e-05,-4.02092e-06,-7.38912e-06,7.90759e-06,-5.12722e-06,1.48879e-05,1.51299e-06,0
-3.06489e-05,1.02654e-05,-5.46784e-06,-6.30586e-06,9.74431e-06,-6.99578e-06,1.50194e-05,-1.02027e-06,0
-3.20938e-05,8.14921e-06,-6.33254e-06,2.27785e-06,1.09401e-05,-6.85244e-06,1.68006e-05,-1.50686e-06,0
-3.2238e-05,6.5518e-06,-6.60526e-06,1.15377e-05,1.24934e-05,-6.77006e-06,1.79648e-05,-9.82706e-08,0
-3.1891e-05,4.13084e-06,-6.96816e-06,1.17908e-05,1.37414e-05,-8.07338e-06,1.52285e-05,1.39221e-06,0
-3.18854e-05,1.15617e-06,-7.12132e-06,5.24932e-06,1.50828e-05,-9.26163e-06,7.94228e-06,2.55606e-06,0
-3.22951e-05,6.88816e-07,-7.93016e-06,1.00284e-06,1.67574e-05,-9.77094e-06,1.91231e-06,4.42007e-06,0
-3.31068e-05,3.00728e-06,-1.01891e-05,1.89181e-06,1.65576e-05,-1.01148e-05,2.80031e-06,6.20802e-06,0
-3.35746e-05,5.78713e-06,-1.25978e-05,4.83734e-06,1.49046e-05,-1.08585e-05,9.26767e-06,7.47898e-06,0
-3.32123e-05,5.85923e-06,-1.34664e-05,4.7005e-06,1.40879e-05,-1.21402e-05,1.61931e-05,9.00736e-06,0
-3.26053e-05,3.59474e-06,-1.28728e-05,2.14815e-06,1.49911e-05,-1.23627e-05,2.05634e-05,8.97744e-06,0
-3.26417e-05,1.72853e-06,-1.17048e-05,-1.13316e-07,1.71335e-05,-1.12145e-05,2.29086e-05,5.83943e-06,0
-3.17203e-05,2.28002e-06,-9.22937e-06,-4.78484e-06,1.91753e-05,-9.94503e-06,2.49983e-05,2.32993e-06,0
-2.89798e-05,3.93075e-06,-6.30359e-06,-1.5564e-05,1.88007e-05,-9.57194e-06,2.6845e-05,7.77579e-07,0
-2.71268e-05,4.34306e-06,-4.56086e-06,-2.80367e-05,1.57278e-05,-1.01357e-05,2.79966e-05,-4.22424e-07,0
-2.80784e-05,2.62925e-06,-6.1444e-06,-3.40275e-05,1.26914e-05,-1.12062e-05,2.72027e-05,-7.0057e-07,0
-3.03554e-05,1.06729e-06,-1.05055e-05,-3.11848e-05,1.18881e-05,-1.1218e-05,2.46e-05,5.38163e-07,0
-3.28895e-05,1.87613e-06,-1.3996e-05,-2.45825e-05,1.23126e-05,-9.18766e-06,2.17525e-05,-2.58471e-07,0
-3.33637e-05,1.97913e-06,-1.37408e-05,-1.75931e-05,1.30987e-05,-7.91371e-06,2.27523e-05,-2.18904e-06,0
-3.18962e-05,1.46548e-06,-1.1266e-05,-1.20533e-05,1.3936e-05,-9.24124e-06,2.83025e-05,-2.45508e-06,0
-2.92192e-05,1.15115e-06,-1.15802e-05,-9.8936e-06,1.34037e-05,-9.82229e-06,3.18336e-05,-2.56225e-06,0
-2.72554e-05,1.54469e-06,-1.26646e-05,-8.69423e-06,1.15225e-05,-8.1088e-06,2.5795e-05,-2.8684e-06,0
-2.76141e-05,3.48029e-06,-1.33322e-05,-5.31246e-06,8.93882e-06,-8.30764e-06,1.00684e-05,-3.34237e-06,0
-2.92201e-05,6.27969e-06,-1.47897e-05,-1.26716e-06,7.43013e-06,-9.86492e-06,-2.38733e-06,-1.47814e-06,0
-3.17527e-05,9.36524e-06,-1.48959e-05,-1.38619e-06,8.33353e-06,-1.05066e-05,-4.15386e-06,3.69908e-07,0
-3.18177e-05,1.12953e-05,-1.37931e-05,-9.08103e-06,1.03134e-05,-1.13217e-05,4.72802e-06,1.24395e-06,0
-3.03499e-05,1.28115e-05,-1.10238e-05,-1.70625e-05,1.02428e-05,-1.21283e-05,1.91004e-05,2.03468e-06,0
-3.05589e-05,1.3672e-05,-7.78709e-06,-1.8942e-05,8.08819e-06,-1.24278e-05,3.1144e-05,5.45753e-07,0
-3.16483e-05,1.44799e-05,-5.92716e-06,-1.75005e-05,5.45416e-06,-1.39753e-05,3.81169e-05,-1.6151e-06,0
-3.29214e-05,1.48125e-05,-7.02635e-06,-1.62126e-05,5.84578e-06,-1.65714e-05,4.01873e-05,-3.38619e-06,0
-3.4099e-05,1.30923e-05,-9.89868e-06,-1.49358e-05,1.06068e-05,-1.77011e-05,3.80487e-05,-1.77931e-06,0
-3.4393e-05,1.00742e-05,-1.248e-05,-9.51591e-06,1.42519e-05,-1.73347e-05,3.1767e-05,1.24822e-06,0
-3.37084e-05,7.63954e-06,-1.3337e-05,1.21538e-06,1.51272e-05,-1.7359e-05,2.35418e-05,2.64068e-06,0
-3.20921e-05,7.17992e-06,-1.18497e-05,1.26816e-05,1.57516e-05,-1.80338e-05,1.51414e-05,2.74055e-06,0
-3.09495e-05,8.11132e-06,-9.35961e-06,1.84613e-05,1.81466e-05,-1.74458e-05,1.06815e-05,2.13982e-06,0
-3.12751e-05,9.21312e-06,-7.56828e-06,1.82756e-05,2.20953e-05,-1.48046e-05,9.82471e-06,1.34204e-06,0
-3.25077e-05,9.8529e-06,-7.95138e-06,1.53874e-05,2.64132e-05,-1.06317e-05,5.17675e-06,6.20277e-07,0
-3.32394e-05,1.22498e-05,-8.90459e-06,1.15488e-05,2.99323e-05,-7.71032e-06,-7.50413e-06,2.27277e-07,0
-3.41066e-05,1.58063e-05,-8.75163e-06,5.20328e-06,3.15191e-05,-7.28358e-06,-2.26574e-05,1.1567e-07,0
-3.66733e-05,1.78251e-05,-7.09263e-06,-2.27048e-06,3.03985e-05,-8.41669e-06,-2.88256e-05,2.48368e-07,0
-3.92983e-05,1.76097e-05,-6.78026e-06,-7.52858e-06,2.83918e-05,-8.64711e-06,-2.19367e-05,4.32686e-07,0
-3.87405e-05,1.52638e-05,-8.14187e-06,-1.01764e-05,2.79741e-05,-8.317e-06,-1.04183e-05,1.20239e-06,0
