ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-2.64824e-05,7.72549e-06,-8.77806e-06,4.17658e-05,1.21744e-05,-1.54321e-05,3.89445e-05,-9.24882e-09,0
-2.73416e-05,9.21757e-06,-8.2927e-06,4.1223e-05,1.30525e-05,-1.63962e-05,4.35215e-05,-7.63935e-07,0
-2.709e-05,1.07873e-05,-5.10705e-06,3.52128e-05,1.40725e-05,-1.58321e-05,4.45027e-05,-1.96846e-06,0
-2.59353e-05,1.16903e-05,-1.68525e-06,2.89088e-05,1.59293e-05,-1.38303e-05,4.26862e-05,-3.68711e-06,0
-2.60045e-05,1.13225e-05,-2.44411e-07,2.33522e-05,1.60522e-05,-1.23012e-05,3.85026e-05,-5.67538e-06,0
-2.67657e-05,1.03162e-05,-8.26415e-07,1.68079e-05,1.37291e-05,-1.23441e-05,3.31544e-05,-6.89131e-06,0
-2.68913e-05,8.72626e-06,-2.99303e-06,1.0076e-05,1.05982e-05,-1.37881e-05,2.92722e-05,-6.99569e-06,0
-2.67123e-05,6.06444e-06,-5.37328e-06,3.48253e-06,8.2522e-06,-1.5207e-05,2.69711e-05,-6.78818e-06,0
-2.73388e-05,2.51055e-06,-5.36865e-06,-2.61327e-06,6.87617e-06,-1.51582e-05,2.33261e-05,-6.75432e-06,0
-2.91155e-05,-2.04752e-07,-3.46689e-06,-7.51361e-06,8.96721e-06,-1.4799e-05,2.14497e-05,-5.6879e-06,0
-3.07432e-05,-1.36163e-06,-2.04626e-06,-1.1625e-05,1.49209e-05,-1.29856e-05,2.21112e-05,-5.76844e-06,0
-3.22441e-05,5.12766e-07,-2.62832e-06,-1.65606e-05,1.78872e-05,-1.00728e-05,2.16664e-05,-6.31343e-06,0
-3.2519e-05,2.88925e-06,-3.17958e-06,-2.411e-05,1.56337e-05,-9.61431e-06,1.85119e-05,-6.72236e-06,0
-3.06546e-05,3.92299e-06,-3.03761e-06,-3.21596e-05,1.17064e-05,-1.09268e-05,1.41284e-05,-6.6001e-06,0
-3.02929e-05,6.77838e-06,-4.35472e-06,-3.62583e-05,9.29422e-06,-1.21203e-05,1.05352e-05,-5.28108e-06,0
-3.1629e-05,8.98557e-06,-5.39411e-06,-3.47869e-05,1.12771e-05,-1.19387e-05,1.0625e-05,-6.44516e-06,0
-3.14776e-05,9.03496e-06,-5.20889e-06,-2.94648e-05,1.56377e-05,-9.8119e-06,1.21858e-05,-6.38274e-06,0
-3.1113e-05,9.29213e-06,-5.07716e-06,-2.29066e-05,1.87512e-05,-7.41236e-06,1.19776e-05,-4.18376e-06,0
-3.15039e-05,1.15766e-05,-7.38544e-06,-1.77868e-05,1.91328e-05,-5.57255e-06,1.03302e-05,-3.77671e-06,0
-3.21958e-05,1.33273e-05,-1.19217e-05,-1.37178e-05,1.77246e-05,-5.47509e-06,8.66689e-06,-4.19543e-06,0
-3.18067e-05,1.25378e-05,-1.58152e-05,-7.50079e-06,1.68401e-05,-7.01916e-06,7.59485e-06,-3.5961e-06,0
-3.05349e-05,1.0314e-05,-1.79779e-05,4.41378e-07,1.74001e-05,-7.36577e-06,8.13271e-06,-1.35309e-06,0
-3.00486e-05,8.052e-06,-1.92034e-05,5.01911e-06,1.7542e-05,-7.10081e-06,1.19322e-05,-1.04172e-06,0
-3.15869e-05,6.52402e-06,-1.97499e-05,7.23481e-06,1.64741e-05,-7.15415e-06,1.64382e-05,-1.22315e-06,0
-3.4284e-05,4.54722e-06,-1.93786e-05,1.10582e-05,1.56119e-05,-7.20297e-06,1.84774e-05,6.90566e-07,0
-3.43171e-05,2.72602e-06,-1.86767e-05,1.4604e-05,1.58174e-05,-7.68848e-06,1.81645e-05,3.44469e-06,0
-3.21745e-05,2.60956e-06,-1.74992e-05,1.48352e-05,1.64293e-05,-8.77576e-06,1.63575e-05,5.77732e-06,0
-3.15429e-05,3.96638e-06,-1.53713e-05,1.2132e-05,1.72646e-05,-8.90963e-06,1.39085e-05,7.25321e-06,0
-3.29449e-05,5.04129e-06,-1.30816e-05,6.32284e-06,1.88712e-05,-7.3211e-06,1.24719e-05,8.29698e-06,0
-3.32862e-05,4.58151e-06,-1.23948e-05,-3.47007e-06,1.96594e-05,-5.6839e-06,1.14325e-05,8.03949e-06,0
-3.13513e-05,3.76836e-06,-1.31588e-05,-1.3698e-05,1.84984e-05,-4.48789e-06,9.80891e-06,7.14953e-06,0
-2.84198e-05,3.53885e-06,-1.40182e-05,-1.86515e-05,1.62788e-05,-4.07951e-06,8.22024e-06,6.06452e-06,0
-2.7167e-05,3.51291e-06,-1.44077e-05,-1.68143e-05,1.43706e-05,-3.98662e-06,7.35583e-06,4.92257e-06,0
-2.79363e-05,3.28663e-06,-1.49329e-05,-1.20896e-05,1.33727e-05,-4.59193e-06,5.66303e-06,3.75581e-06,0
-2.90599e-05,2.33708e-06,-1.4638e-05,-7.68698e-06,1.35584e-05,-6.54744e-06,3.88766e-06,3.57953e-06,0
-2.96906e-05,1.96906e-06,-1.19714e-05,-6.09106e-06,1.37239e-05,-8.2546e-06,3.93726e-06,3.26052e-06,0
-2.95773e-05,3.95908e-06,-7.44233e-06,-7.69607e-06,1.36178e-05,-8.68851e-06,4.47075e-06,2.14047e-06,0
-2.96131e-05,7.84467e-06,-3.6006e-06,-1.00364e-05,1.57948e-05,-7.53577e-06,4.63986e-06,1.26317e-06,0
-2.91154e-05,1.15411e-05,-1.88977e-06,-1.02827e-05,1.85381e-05,-6.50994e-06,5.12919e-06,1.44013e-06,0
-2.82319e-05,1.45955e-05,-3.44189e-06,-6.48775e-06,1.85623e-05,-6.86933e-06,6.15293e-06,3.94623e-06,0
-2.91263e-05,1.53505e-05,-6.11125e-06,3.607e-07,1.76968e-05,-7.03298e-06,7.08166e-06,6.20209e-06,0
-3.06259e-05,1.42575e-05,-7.87239e-06,5.90921e-06,1.80953e-05,-7.4535e-06,8.63784e-06,5.69642e-06,0
-3.0362e-05,1.42978e-05,-8.55717e-06,6.44498e-06,1.91865e-05,-7.4925e-06,1.00596e-05,5.17897e-06,0
-2.90358e-05,1.18212e-05,-7.40437e-06,2.02256e-06,1.81136e-05,-5.72952e-06,9.91661e-06,5.00799e-06,0
-2.8135e-05,9.1444e-06,-6.1403e-06,-4.57512e-06,1.50828e-05,-5.02345e-06,8.71812e-06,2.92653e-06,0
-2.82661e-05,9.10245e-06,-5.70003e-06,-9.64219e-06,1.29925e-05,-6.34322e-06,8.43387e-06,-9.14959e-07,0
-2.76436e-05,9.11002e-06,-7.46118e-06,-7.02535e-06,1.42674e-05,-7.06222e-06,1.02286e-05,-6.65707e-06,0
-2.67824e-05,1.00995e-05,-9.44643e-06,5.47192e-06,1.83294e-05,-7.22442e-06,1.13052e-05,-1.16457e-05,0
-2.73167e-05,1.11922e-05,-9.99394e-06,1.74618e-05,2.19181e-05,-7.31555e-06,1.00076e-05,-1.34094e-05,0
-2.7979e-05,1.56969e-05,-9.52531e-06,2.12282e-05,2.35044e-05,-7.47614e-06,9.8301e-06,-1.34303e-05,0
-2.81221e-05,2.64618e-05,-8.69083e-06,1.61723e-05,2.38044e-05,-7.05046e-06,1.14322e-05,-1.17602e-05,0
-2.76967e-05,3.73241e-05,-7.98526e-06,7.68279e-06,2.37938e-05,-6.01823e-06,1.20725e-05,-8.59186e-06,0
-2.72814e-05,4.40851e-05,-7.62643e-06,1.22804e-06,2.32402e-05,-6.32336e-06,1.18547e-05,-5.47042e-06,0
-2.76903e-05,4.89479e-05,-7.57631e-06,-4.2239e-06,2.28033e-05,-7.75968e-06,1.12401e-05,-5.18747e-06,0
-2.92699e-05,5.22086e-05,-7.13245e-06,-1.0644e-05,2.2025e-05,-7.6484e-06,1.08649e-05,-7.18274e-06,0
-3.0189e-05,5.25876e-05,-6.84137e-06,-2.15852e-05,2.06171e-05,-5.22532e-06,1.28445e-05,-7.83227e-06,0
-2.86781e-05,5.19934e-05,-7.81207e-06,-3.63113e-05,1.83556e-05,-3.36933e-06,1.60907e-05,-6.72591e-06,0
-2.697e-05,5.23664e-05,-9.19676e-06,-4.84002e-05,1.60771e-05,-3.4432e-06,1.53917e-05,-4.55217e-06,0
-2.69422e-05,5.52212e-05,-8.71086e-06,-5.34903e-05,1.53958e-05,-4.31207e-06,9.98153e-06,-2.00758e-06,0
