ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-2.35186e-05,-2.81626e-05,-2.92588e-06,-4.85857e-06,3.11922e-06,-5.42843e-06,1.28474e-05,-1.34119e-06,0
-2.35651e-05,-2.25339e-05,-3.61361e-06,-3.29644e-06,5.96618e-06,-4.39044e-06,1.06985e-05,-3.00911e-06,0
-2.44192e-05,-1.36021e-05,-3.8741e-06,-6.14331e-06,8.09484e-06,-3.24296e-06,9.68122e-06,-3.91341e-06,0
-2.50933e-05,-4.49498e-06,-4.81102e-06,-1.20678e-05,8.33551e-06,-3.64751e-06,9.26831e-06,-4.07948e-06,0
-2.64625e-05,1.81895e-06,-7.36341e-06,-1.71331e-05,8.08808e-06,-5.62451e-06,8.83361e-06,-3.28279e-06,0
-2.78876e-05,5.53187e-06,-9.71953e-06,-1.9482e-05,8.90956e-06,-7.95843e-06,7.7762e-06,-2.0527e-06,0
-2.73453e-05,6.95968e-06,-1.17778e-05,-2.05124e-05,1.09786e-05,-9.12645e-06,6.71952e-06,-8.15033e-07,0
-2.57028e-05,6.10373e-06,-1.13382e-05,-2.23051e-05,1.2056e-05,-9.6725e-06,6.3852e-06,2.42574e-07,0
-2.50649e-05,5.11071e-06,-8.72013e-06,-2.37724e-05,1.2678e-05,-1.03569e-05,6.76764e-06,-6.1626e-08,0
-2.55973e-05,6.29236e-06,-6.24166e-06,-2.35217e-05,1.37689e-05,-1.1374e-05,8.06397e-06,-1.62035e-06,0
-2.53323e-05,8.43427e-06,-5.05771e-06,-2.06516e-05,1.43605e-05,-1.18569e-05,9.79864e-06,-1.65636e-06,0
-2.43871e-05,8.99259e-06,-3.65486e-06,-1.50896e-05,1.39583e-05,-1.10871e-05,1.25843e-05,-1.02569e-06,0
-2.36999e-05,9.11795e-06,-1.62575e-06,-8.55785e-06,1.2868e-05,-9.58342e-06,1.45387e-05,-2.33412e-06,0
-2.35053e-05,1.26003e-05,4.90196e-07,-1.88304e-06,1.26657e-05,-7.47225e-06,1.41056e-05,-6.10306e-06,0
