ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-1.43319e-05,1.03046e-05,4.70671e-06,0.000246839,0.000249862,-1.34439e-05,5.56988e-05,-7.89108e-07,0
-1.64237e-05,1.35057e-05,8.50649e-06,0.000110128,0.000305427,-2.68644e-06,5.28233e-05,-1.23043e-06,0
-3.41867e-05,1.4397e-05,1.09847e-05,-5.10363e-05,0.000293223,-3.54596e-06,4.6245e-05,6.66119e-08,0
-5.65186e-05,1.17904e-05,9.9694e-06,-0.000146502,0.000215823,-2.40445e-05,3.92287e-05,1.73585e-06,0
-6.05992e-05,5.88925e-06,3.23037e-06,-0.000122705,0.000110709,-5.38964e-05,3.01525e-05,2.21349e-06,0
-4.69003e-05,9.63512e-07,-1.81699e-06,-2.97135e-05,1.45406e-05,-6.79084e-05,2.30024e-05,1.23178e-06,0
-3.81748e-05,-4.553e-07,-2.62237e-06,2.21761e-05,-3.45603e-05,-5.84775e-05,2.24442e-05,1.00044e-06,0
-4.31629e-05,-8.34163e-07,-4.57481e-06,-1.94492e-05,-2.80068e-05,-4.33126e-05,2.43996e-05,1.53886e-06,0
-4.87956e-05,2.17136e-06,-2.24239e-06,-8.32711e-05,9.37644e-06,-1.68979e-05,2.41432e-05,1.92566e-06,0
-3.59666e-05,1.05663e-05,3.22175e-06,-9.82907e-05,4.38985e-05,4.25965e-05,2.16769e-05,1.61131e-06,0
-1.86753e-05,1.79357e-05,4.29997e-06,-8.93313e-05,5.35731e-05,0.000100676,2.23974e-05,2.77497e-07,0
-2.38708e-05,1.94227e-05,6.31908e-08,-6.66838e-05,4.83222e-05,9.60211e-05,2.92347e-05,-8.08789e-08,0
-3.38187e-05,1.62069e-05,-5.14389e-06,-2.6e-05,4.05339e-05,3.66717e-05,3.92825e-05,1.55098e-06,0
-2.39723e-05,1.45307e-05,-5.43443e-06,3.57851e-06,1.8207e-05,-3.08784e-05,4.49749e-05,3.54471e-06,0
-6.84548e-07,1.7079e-05,-1.43245e-06,-1.3251e-06,-1.8433e-05,-6.81312e-05,3.86756e-05,2.42547e-06,0
1.01961e-05,2.11393e-05,1.83455e-07,-3.86304e-05,-4.36806e-05,-6.97071e-05,1.89949e-05,8.11971e-07,0
1.5574e-06,2.24038e-05,-4.56728e-06,-7.95858e-05,-4.70706e-05,-5.69288e-05,-3.85627e-06,1.22435e-06,0
-1.55092e-05,1.90803e-05,-1.22985e-05,-0.000107612,-1.09655e-05,-4.8367e-05,-1.55587e-05,2.82042e-06,0
-3.06813e-05,1.28126e-05,-1.98503e-05,-0.000139785,9.33913e-05,-4.72207e-05,-1.20714e-05,4.97454e-06,0
-3.97274e-05,6.49423e-06,-2.5299e-05,-0.000154322,0.000231777,-3.89569e-05,4.83579e-07,6.35061e-06,0
-4.46831e-05,2.85915e-06,-2.72996e-05,-8.84565e-05,0.000267801,-2.32774e-05,1.36512e-05,6.06547e-06,0
-4.91089e-05,2.62221e-06,-2.5722e-05,5.70046e-05,0.000120231,-1.19226e-05,2.08786e-05,4.88104e-06,0
-5.68543e-05,5.30813e-06,-2.3428e-05,0.000197024,-0.000109952,-1.14173e-05,1.99609e-05,5.27176e-06,0
-6.5227e-05,8.47548e-06,-2.16736e-05,0.000253385,-0.0002623,-1.64001e-05,1.59486e-05,6.2261e-06,0
-6.6283e-05,1.19362e-05,-1.88083e-05,0.000194818,-0.000297532,-2.067e-05,1.73113e-05,6.14155e-06,0
