ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-3.3402e-05,4.69178e-06,3.18142e-05,-5.16468e-06,8.48542e-07,-1.06067e-05,1.90566e-05,2.11757e-06,0
-2.92081e-05,4.11004e-06,2.50599e-05,6.9529e-06,1.12638e-06,-1.04214e-05,1.88018e-05,2.14348e-06,0
-2.15733e-05,4.33915e-06,7.9741e-06,1.47875e-05,2.23937e-06,-9.17093e-06,1.91298e-05,3.05191e-06,0
-1.2989e-05,5.48436e-06,-1.40227e-05,1.55084e-05,2.5106e-06,-7.27558e-06,1.91632e-05,2.89891e-06,0
-8.41241e-06,6.77993e-06,-3.36308e-05,1.16272e-05,1.54688e-06,-7.10647e-06,1.64689e-05,1.34007e-06,0
-1.07623e-05,7.06606e-06,-4.67909e-05,7.29241e-06,2.44374e-06,-6.96474e-06,9.63326e-06,-2.04036e-07,0
-1.93598e-05,4.79774e-06,-5.23626e-05,3.67382e-06,6.15483e-06,-3.89327e-06,3.61713e-06,-7.18373e-07,0
-3.02933e-05,1.2898e-06,-4.9687e-05,5.66477e-07,1.07858e-05,-2.56849e-08,5.02728e-06,-6.48291e-08,0
-3.98029e-05,4.78548e-08,-4.10684e-05,-2.78454e-06,1.33946e-05,1.7337e-06,1.18167e-05,1.07714e-06,0
-4.72106e-05,-7.84679e-07,-3.13954e-05,-5.88992e-06,1.20404e-05,3.35847e-07,1.67839e-05,2.16122e-06,0
-5.35732e-05,-6.10906e-06,-2.40834e-05,-7.72879e-06,8.22845e-06,-2.799e-06,1.76341e-05,2.8932e-06,0
-5.76942e-05,-1.51161e-05,-1.96081e-05,-8.33144e-06,7.99864e-06,-5.9733e-06,1.7406e-05,2.80043e-06,0
-5.7163e-05,-2.04724e-05,-1.69047e-05,-8.73397e-06,1.40165e-05,-8.18776e-06,1.42896e-05,2.29662e-06,0
-5.09497e-05,-1.84963e-05,-1.48697e-05,-7.06349e-06,1.81114e-05,-8.74674e-06,1.54325e-06,2.70851e-06,0
-4.14305e-05,-1.11547e-05,-1.55326e-05,-4.24845e-06,1.40753e-05,-7.43587e-06,-1.61717e-05,2.2654e-06,0
-3.51411e-05,-2.68317e-06,-2.17286e-05,-4.92586e-06,7.11817e-06,-5.83093e-06,-1.95542e-05,7.45128e-07,0
-3.43009e-05,3.11931e-06,-3.01635e-05,-9.33853e-06,4.64898e-06,-6.74983e-06,-2.1935e-06,2.0508e-08,0
-3.50913e-05,4.59426e-06,-3.3994e-05,-1.43721e-05,6.52092e-06,-9.96169e-06,2.33228e-05,4.30015e-07,0
-3.48009e-05,5.43855e-06,-2.89203e-05,-1.70283e-05,1.27543e-05,-1.27934e-05,4.10131e-05,8.36453e-07,0
-3.39078e-05,8.42132e-06,-2.02998e-05,-1.46669e-05,1.9077e-05,-1.50362e-05,4.24698e-05,1.10479e-06,0
-3.37669e-05,1.1441e-05,-1.55185e-05,-1.14593e-05,1.85518e-05,-1.71668e-05,3.2236e-05,7.12687e-07,0
-3.40002e-05,1.25648e-05,-1.41854e-05,-1.185e-05,1.69264e-05,-1.76889e-05,2.0013e-05,7.50534e-07,0
-3.23223e-05,1.48651e-05,-1.28386e-05,-1.22054e-05,1.58746e-05,-1.52053e-05,1.24782e-05,2.43465e-06,0
-3.08882e-05,1.80979e-05,-1.08329e-05,-6.84836e-06,1.48568e-05,-1.11274e-05,1.0264e-05,3.59265e-06,0
-3.01277e-05,1.88983e-05,-1.02885e-05,1.30214e-06,1.39638e-05,-7.04486e-06,9.33568e-06,2.39932e-06,0
-2.96944e-05,1.69754e-05,-1.09511e-05,7.50973e-06,1.33018e-05,-5.26135e-06,8.71761e-06,-5.02872e-07,0
-3.01717e-05,1.3249e-05,-1.215e-05,1.16884e-05,1.47696e-05,-5.46567e-06,8.18592e-06,-2.32371e-06,0
-2.91487e-05,1.14759e-05,-1.21496e-05,1.40246e-05,1.83871e-05,-6.05699e-06,7.74894e-06,-3.6988e-06,0
-2.79133e-05,1.10338e-05,-9.20256e-06,1.48399e-05,2.19114e-05,-6.25352e-06,7.5013e-06,-4.83775e-06,0
-2.76076e-05,1.07062e-05,-5.02626e-06,1.12962e-05,2.33417e-05,-5.90674e-06,7.16973e-06,-5.50838e-06,0
-2.77709e-05,8.76429e-06,-2.73465e-06,3.53043e-06,2.38992e-05,-6.68238e-06,8.16963e-06,-6.35897e-06,0
-2.83622e-05,6.9254e-06,-2.47181e-06,-4.56625e-06,2.24325e-05,-8.2886e-06,2.53554e-06,-6.99697e-06,0
-2.85572e-05,8.1571e-06,-2.83179e-06,-1.0075e-05,1.97447e-05,-9.74716e-06,-2.61242e-05,-6.97564e-06,0
-2.74875e-05,1.23766e-05,-2.45412e-06,-1.29682e-05,1.90277e-05,-1.09905e-05,-6.89587e-05,-6.17832e-06,0
