ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-3.26129e-05,7.21584e-06,-1.97578e-06,-3.29838e-05,5.41385e-06,-5.87942e-06,9.35997e-06,2.99199e-06,0
-3.25005e-05,4.98291e-06,-2.58289e-06,-3.04152e-05,6.51233e-06,-5.94479e-06,1.08492e-05,3.48857e-06,0
-3.18661e-05,3.36524e-06,-2.49009e-06,-3.02558e-05,7.632e-06,-4.59225e-06,1.20782e-05,4.09817e-06,0
-3.28954e-05,3.35727e-06,-2.13312e-06,-3.40032e-05,7.74994e-06,-1.77554e-06,1.33029e-05,3.93315e-06,0
-3.47758e-05,4.80078e-06,-1.89816e-06,-4.02868e-05,7.75302e-06,-7.72326e-07,1.51472e-05,2.18191e-06,0
-3.55513e-05,6.66801e-06,-1.90236e-06,-4.52826e-05,9.07987e-06,-2.67397e-06,1.6369e-05,6.37454e-07,0
-3.45712e-05,8.19102e-06,-2.56328e-06,-4.3765e-05,9.5927e-06,-6.40024e-06,1.57645e-05,1.62218e-07,0
-3.27832e-05,1.00721e-05,-3.53394e-06,-3.50166e-05,6.93749e-06,-9.16104e-06,1.38712e-05,-1.78234e-08,0
-3.14674e-05,1.38165e-05,-4.85295e-06,-2.25572e-05,2.66837e-06,-1.07851e-05,1.2199e-05,3.65254e-07,0
-3.16563e-05,1.88354e-05,-8.23433e-06,-1.17872e-05,-8.33507e-07,-1.25303e-05,1.248e-05,2.11516e-06,0
-3.25436e-05,2.20098e-05,-1.36741e-05,-6.72475e-06,-3.44801e-06,-1.40743e-05,1.41565e-05,5.80603e-06,0
-3.3576e-05,2.11665e-05,-2.04194e-05,-6.47688e-06,-5.80627e-06,-1.51309e-05,1.63623e-05,1.13629e-05,0
-3.34226e-05,1.7912e-05,-2.59219e-05,-7.23558e-06,-5.87643e-06,-1.62148e-05,1.84009e-05,1.40658e-05,0
-3.20258e-05,1.49715e-05,-2.52135e-05,-7.16749e-06,-3.7057e-06,-1.62159e-05,1.92263e-05,1.41788e-05,0
-3.02945e-05,1.55017e-05,-1.91895e-05,-8.74392e-06,-1.4453e-06,-1.45446e-05,1.63871e-05,1.29998e-05,0
-2.90282e-05,1.98477e-05,-1.2001e-05,-1.19153e-05,2.04756e-06,-1.24067e-05,3.12916e-06,7.89058e-06,0
-2.86447e-05,2.22707e-05,-5.37296e-06,-1.46342e-05,6.31938e-06,-1.17297e-05,-1.4556e-05,2.32706e-06,0
-2.88502e-05,2.26676e-05,-1.31468e-06,-1.60958e-05,9.07316e-06,-1.31791e-05,-2.38101e-05,-1.80208e-06,0
-2.963e-05,2.45023e-05,-1.45486e-06,-1.59706e-05,8.14343e-06,-1.41554e-05,-2.21789e-05,-4.00398e-06,0
-2.87769e-05,2.64544e-05,-4.37694e-06,-1.33487e-05,5.65301e-06,-1.33083e-05,-1.18796e-05,-3.46835e-06,0
-2.80033e-05,2.5911e-05,-8.05117e-06,-8.49403e-06,4.29081e-06,-1.35028e-05,-7.89397e-07,-2.33269e-06,0
