ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-3.02222e-05,-2.42972e-08,-5.1882e-06,-4.15318e-05,2.41691e-05,-1.19448e-05,2.4465e-05,-1.44603e-06,0
-2.77014e-05,-6.16362e-07,-3.45735e-06,-7.53847e-05,1.82118e-05,-1.44631e-05,2.47193e-05,-3.61962e-06,0
-2.96661e-05,5.03002e-07,2.8801e-07,-6.86575e-05,1.53664e-05,-1.44006e-05,2.46833e-05,-4.67772e-06,0
-3.61174e-05,2.53694e-06,2.15938e-06,-2.28783e-05,1.35515e-05,-1.47147e-05,2.48977e-05,-2.7961e-06,0
-4.01101e-05,3.76127e-06,2.30993e-06,5.25024e-05,1.25434e-05,-1.47116e-05,2.33947e-05,-8.18803e-07,0
-3.75739e-05,3.8392e-06,2.48966e-06,0.000129275,1.53792e-05,-1.47088e-05,2.03975e-05,-5.43563e-07,0
-3.25072e-05,4.06104e-06,2.62977e-06,0.000162608,2.05585e-05,-1.59524e-05,1.8311e-05,-1.23472e-06,0
-2.90264e-05,3.86031e-06,2.73257e-06,0.000124558,2.39262e-05,-1.62833e-05,1.70266e-05,-1.89426e-06,0
-2.65683e-05,1.99936e-06,2.78967e-06,4.82848e-05,2.84207e-05,-1.32841e-05,1.59421e-05,-1.06847e-06,0
-2.21044e-05,6.21205e-07,3.47056e-06,-1.36824e-05,3.76123e-05,-1.08939e-05,1.54963e-05,1.88604e-06,0
-1.39485e-05,8.52738e-07,3.75746e-06,-4.92461e-05,4.11124e-05,-4.30035e-06,1.50547e-05,4.8516e-06,0
-6.13224e-06,4.67467e-07,1.73032e-06,-6.46917e-05,2.76243e-05,2.2711e-05,1.43312e-05,4.66297e-06,0
-5.25701e-06,-5.89621e-07,-1.20149e-06,-5.85252e-05,7.40956e-06,5.00039e-05,1.42543e-05,6.98312e-07,0
-1.37189e-05,9.06941e-07,-5.08396e-06,-4.41199e-05,-5.8802e-06,4.17616e-05,1.31477e-05,-3.85581e-06,0
-2.39456e-05,4.66298e-06,-8.58415e-06,-4.14533e-05,-1.21409e-05,1.11023e-05,1.0218e-05,-4.61599e-06,0
-3.04613e-05,8.20716e-06,-1.06231e-05,-3.75806e-05,-1.22451e-05,-1.02796e-05,8.00773e-06,-1.68709e-06,0
-3.50765e-05,1.04234e-05,-1.44286e-05,-1.30608e-05,-1.13861e-05,-4.28075e-06,5.16059e-06,-3.4451e-08,0
-3.96305e-05,1.06255e-05,-1.86642e-05,1.43987e-05,-1.0865e-05,1.14114e-05,1.49432e-06,-3.80622e-07,0
-4.48038e-05,1.02883e-05,-2.07238e-05,2.25633e-05,-2.71815e-06,9.9618e-06,9.89019e-07,-1.18904e-06,0
-4.94576e-05,1.04705e-05,-1.93761e-05,2.18592e-05,1.21668e-05,-2.92989e-06,2.47324e-06,3.84097e-07,0
-5.12927e-05,9.15916e-06,-1.5816e-05,2.62465e-05,2.55343e-05,-1.47384e-05,3.35642e-06,2.65522e-06,0
-4.57225e-05,7.11749e-06,-1.30409e-05,2.70895e-05,3.02086e-05,-2.28557e-05,4.81588e-06,3.94631e-06,0
-3.35817e-05,7.25697e-06,-1.21735e-05,3.91005e-06,2.69512e-05,-2.73787e-05,8.60924e-06,4.9635e-06,0
-2.32686e-05,7.00599e-06,-1.26024e-05,-3.81799e-05,2.11695e-05,-1.36767e-05,1.17607e-05,6.32166e-06,0
-2.13681e-05,4.09766e-06,-1.32832e-05,-6.52011e-05,1.69124e-05,1.28654e-05,1.02667e-05,8.0868e-06,0
-2.65692e-05,-2.36029e-07,-1.4932e-05,-6.04118e-05,1.31335e-05,2.61855e-05,5.96797e-06,7.71675e-06,0
-3.46917e-05,-3.69177e-06,-1.70182e-05,-4.222e-05,4.92445e-06,1.59588e-05,3.4827e-06,5.53485e-06,0
-4.15851e-05,-4.19332e-06,-1.7605e-05,-1.20665e-05,-7.02859e-06,-1.93664e-06,6.27455e-06,2.27718e-06,0
-4.53585e-05,-7.92074e-07,-1.46129e-05,3.70957e-05,-1.78783e-05,-1.35033e-05,1.2758e-05,-4.36585e-07,0
-4.53649e-05,4.04457e-06,-9.4368e-06,7.63934e-05,-2.50317e-05,-2.30741e-05,1.78765e-05,-2.19072e-06,0
-3.99649e-05,6.60935e-06,-5.80251e-06,6.66748e-05,-3.25278e-05,-3.25828e-05,1.92194e-05,-2.83663e-06,0
-3.19252e-05,6.36499e-06,-5.23828e-06,1.38608e-05,-3.97122e-05,-3.63629e-05,1.88311e-05,-2.97074e-06,0
-2.64521e-05,4.64307e-06,-6.40808e-06,-3.17767e-05,-3.65213e-05,-3.20638e-05,1.84182e-05,-2.55123e-06,0
-2.53179e-05,2.7309e-06,-7.19525e-06,-3.1729e-05,-1.89228e-05,-2.47323e-05,1.66254e-05,-2.75928e-06,0
-2.63058e-05,1.77685e-06,-6.3985e-06,7.80328e-06,3.31707e-06,-1.39926e-05,1.26444e-05,-3.15635e-06,0
-2.66653e-05,4.135e-06,-4.38273e-06,4.7275e-05,1.99297e-05,1.97851e-06,8.3658e-06,-2.15302e-06,0
-2.55429e-05,8.85347e-06,-3.70024e-06,5.35263e-05,3.18188e-05,2.23523e-05,5.84112e-06,-1.34182e-06,0
-2.53622e-05,1.33352e-05,-6.00859e-06,3.22833e-05,4.45361e-05,3.61309e-05,5.40784e-06,-1.51003e-06,0
-2.64799e-05,1.56351e-05,-9.06531e-06,1.49441e-05,5.86067e-05,3.432e-05,6.70299e-06,-1.3163e-06,0
-3.20017e-05,1.38848e-05,-1.09902e-05,1.80631e-05,6.52879e-05,8.38303e-06,9.18121e-06,-1.15225e-09,0
-3.76627e-05,9.96746e-06,-1.10985e-05,2.01187e-05,5.9069e-05,-3.94154e-05,1.10959e-05,7.91523e-07,0
-3.36963e-05,7.76013e-06,-1.01688e-05,-1.37275e-05,4.70133e-05,-6.44826e-05,1.07703e-05,1.03232e-06,0
-2.53912e-05,5.63685e-06,-1.13797e-05,-8.5638e-05,3.73458e-05,-4.32737e-05,1.04194e-05,3.19108e-06,0
-2.04085e-05,2.88508e-06,-1.54374e-05,-0.000150258,2.40031e-05,-2.16e-05,1.46423e-05,5.12047e-06,0
-1.82763e-05,3.62185e-06,-1.93087e-05,-0.000179134,1.10348e-07,-2.72625e-05,2.70889e-05,5.45405e-06,0
-1.68815e-05,7.78481e-06,-1.77296e-05,-0.000161137,-2.10087e-05,-3.61879e-05,4.30214e-05,7.2904e-06,0
-1.53868e-05,1.22765e-05,-1.17214e-05,-7.34578e-05,-2.47995e-05,-3.07232e-05,5.39106e-05,9.50119e-06,0
-1.72752e-05,1.46442e-05,-4.92033e-06,4.69618e-05,-1.49796e-05,-1.92795e-05,5.78353e-05,1.01635e-05,0
-2.45659e-05,1.46031e-05,3.42186e-07,0.000141243,-1.85831e-06,-1.40522e-05,5.20999e-05,1.04421e-05,0
-3.07313e-05,1.33786e-05,5.51779e-06,0.000168108,1.1108e-05,-1.34053e-05,3.69087e-05,9.50099e-06,0
-3.07077e-05,1.27041e-05,1.2035e-05,0.000132943,2.25505e-05,-9.34974e-06,1.724e-05,7.80656e-06,0
-2.59142e-05,1.37847e-05,1.6992e-05,7.68548e-05,3.11501e-05,-1.88076e-06,-3.83588e-06,6.07487e-06,0
-2.20345e-05,1.66437e-05,1.94606e-05,3.7886e-05,4.11851e-05,4.84734e-06,-2.52025e-05,3.86844e-06,0
-2.0675e-05,1.96347e-05,1.91572e-05,1.91985e-05,5.33522e-05,1.31848e-05,-4.09921e-05,3.57693e-06,0
-2.02824e-05,2.29503e-05,1.58428e-05,-4.25103e-06,5.99013e-05,2.43696e-05,-4.41727e-05,3.89886e-06,0
-2.11851e-05,2.88278e-05,1.13171e-05,-3.33855e-05,5.57185e-05,3.42446e-05,-3.59057e-05,2.99e-06,0
-2.34608e-05,3.65525e-05,8.36015e-06,-5.1103e-05,4.3858e-05,3.93582e-05,-2.36398e-05,9.36804e-07,0
-2.57987e-05,4.3062e-05,6.94612e-06,-4.57976e-05,3.06211e-05,4.23476e-05,-1.3567e-05,7.27519e-08,0
-2.68871e-05,4.5117e-05,6.26834e-06,-3.06375e-05,2.14514e-05,4.67916e-05,-6.51385e-06,-5.07601e-07,0
-2.73465e-05,4.06927e-05,6.51497e-06,-1.69547e-05,1.86167e-05,5.18543e-05,-1.84552e-06,-2.81207e-06,0
-2.70053e-05,3.16168e-05,7.44534e-06,-4.99636e-06,1.86784e-05,5.20315e-05,3.79422e-07,-5.81633e-06,0
-2.57844e-05,2.27929e-05,7.43816e-06,1.17685e-05,1.62875e-05,4.09442e-05,-4.58544e-07,-7.51968e-06,0
-2.49284e-05,1.64726e-05,6.36375e-06,2.45479e-05,1.18783e-05,1.07919e-05,-1.65117e-06,-7.85681e-06,0
-2.58194e-05,1.16085e-05,5.25557e-06,2.6563e-05,9.65055e-06,-4.25642e-05,-6.48134e-07,-8.78407e-06,0
-2.74616e-05,5.89683e-06,4.62722e-06,3.17096e-05,1.07267e-05,-0.000100553,1.91984e-06,-9.02639e-06,0
-2.93339e-05,-3.46322e-06,1.34329e-06,4.86217e-05,1.05346e-05,-0.000122952,1.07083e-06,-8.10326e-06,0
-3.05378e-05,-1.5387e-05,-4.86809e-06,4.40623e-05,7.78727e-06,-9.89542e-05,-4.80213e-06,-6.78017e-06,0
