ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-4.75252e-06,1.68922e-06,-1.83934e-06,-1.18754e-05,0.000103939,-2.03763e-05,-1.46769e-05,2.95405e-06,2
-1.08634e-05,7.4467e-06,1.38085e-06,-1.35858e-05,8.2073e-05,-3.49812e-05,-1.43226e-05,2.46008e-06,2
-1.49838e-05,1.04209e-05,4.38876e-06,-1.44934e-05,5.44318e-05,-3.65788e-05,-1.17997e-05,2.41162e-06,2
-1.57555e-05,1.32144e-05,4.43734e-06,-1.32238e-05,3.13782e-05,-2.79916e-05,-6.38096e-06,2.26919e-06,2
-1.27447e-05,2.10155e-05,3.29701e-06,-1.03036e-05,1.48076e-05,-1.34739e-05,3.80002e-06,1.76921e-06,2
-8.69005e-06,3.21027e-05,3.3517e-06,-6.54434e-06,3.84654e-06,4.35676e-06,1.4587e-05,1.08972e-06,2
-1.1456e-05,3.74617e-05,3.54939e-06,-2.57135e-06,-2.97351e-06,1.97623e-05,2.39028e-05,-9.64657e-08,2
-2.60371e-05,3.18306e-05,1.41199e-06,1.48071e-06,-4.72958e-06,2.3272e-05,2.94135e-05,-8.76594e-07,2
-4.62916e-05,2.0011e-05,-1.46787e-06,5.01753e-06,-1.0663e-06,1.5634e-05,2.69747e-05,2.0696e-07,2
-6.04409e-05,1.23925e-05,-1.74433e-06,6.98645e-06,6.52883e-06,6.67625e-06,1.85612e-05,1.38869e-06,2
-6.49463e-05,1.57103e-05,1.58063e-06,6.16133e-06,1.59727e-05,2.34044e-06,9.85144e-06,1.1635e-06,2
-6.33087e-05,2.42641e-05,4.20544e-06,3.67267e-06,2.45758e-05,-3.59099e-06,-3.9719e-09,8.16278e-07,2
-5.85508e-05,2.76769e-05,3.41018e-06,9.90064e-07,2.86755e-05,-1.59691e-05,-8.1791e-06,2.85369e-06,2
-5.1726e-05,2.51521e-05,7.37074e-07,-5.77869e-07,2.91079e-05,-2.91169e-05,-9.51522e-06,5.0162e-06,2
-4.19851e-05,2.16187e-05,-1.02907e-06,-1.18756e-06,2.8094e-05,-3.3039e-05,-5.44394e-06,5.05603e-06,2
-2.62759e-05,1.91571e-05,-1.39891e-06,-3.51786e-06,1.59231e-05,-2.3729e-05,9.31991e-07,5.15114e-06,2
