ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,class
-2.32494e-05,2.06219e-05,1.80011e-05,0.000411752,3.92207e-05,-1.28061e-05,-8.50614e-05,-5.88481e-06,4
-2.70901e-05,1.68169e-05,1.26836e-05,0.000276466,2.67344e-05,-1.72683e-05,6.33464e-05,2.08131e-06,4
-3.12972e-05,1.2582e-05,1.07278e-05,0.000322497,1.42709e-05,-1.85067e-05,0.000168878,9.56269e-06,4
-3.58936e-05,6.90686e-06,6.07272e-06,0.000237346,2.59755e-06,-1.91096e-05,0.000176485,2.40719e-05,4
-4.00089e-05,2.74925e-06,-7.06909e-06,-0.000166301,-8.25354e-06,-1.8274e-05,0.000159487,4.16032e-05,4
-3.96503e-05,4.11117e-06,-2.42019e-05,-0.000689588,-1.15952e-05,-9.61762e-06,0.000170242,4.8801e-05,4
-3.37939e-05,9.26276e-06,-3.45782e-05,-0.00117834,-2.17e-06,2.39353e-06,0.000158132,4.60654e-05,4
-2.71807e-05,1.37802e-05,-3.37504e-05,-0.0015559,1.42042e-05,1.00078e-05,9.55756e-05,3.75726e-05,4
-2.42076e-05,1.46764e-05,-2.43875e-05,-0.00163117,2.41693e-05,1.02763e-05,3.64642e-05,2.8028e-05,4
-2.46143e-05,1.49689e-05,-1.20981e-05,-0.000974422,2.66318e-05,5.43223e-06,1.89837e-05,2.05188e-05,4
-2.52731e-05,1.76993e-05,-7.77649e-07,0.000135127,2.73511e-05,7.25905e-07,3.73101e-05,1.58157e-05,4
-2.42588e-05,2.17033e-05,6.72389e-06,0.000854701,2.84332e-05,-2.93574e-06,7.09788e-05,1.33346e-05,4
-2.27017e-05,2.30467e-05,9.00895e-06,0.00087104,2.5414e-05,-3.65337e-06,0.000100478,1.09493e-05,4
-2.36205e-05,1.93028e-05,4.04409e-06,0.000602498,1.57964e-05,-3.17095e-06,0.000113309,7.66299e-06,4
-2.71051e-05,1.34358e-05,-6.52079e-06,0.000476,4.02603e-06,-4.07571e-06,0.000104106,2.02318e-06,4
-3.04189e-05,8.97762e-06,-1.97023e-05,0.000394731,-3.13253e-06,-7.96111e-06,6.836e-05,-4.39046e-06,4
-3.22492e-05,5.56157e-06,-3.03032e-05,0.000251082,-2.83772e-06,-1.32872e-05,7.06045e-06,-8.32757e-06,4
-3.2785e-05,3.23649e-06,-3.35586e-05,0.000153457,2.31286e-06,-1.73153e-05,-5.78521e-05,-3.47771e-06,4
-3.24775e-05,4.19066e-06,-3.00734e-05,0.000189597,9.91444e-06,-1.92693e-05,-9.60268e-05,1.43479e-05,4
-3.1431e-05,8.29532e-06,-2.53883e-05,0.000239444,1.52868e-05,-1.8491e-05,-9.08261e-05,3.90909e-05,4
-3.1591e-05,1.14701e-05,-2.59028e-05,0.000165159,1.58993e-05,-1.61363e-05,-5.70829e-05,5.68457e-05,4
-3.43393e-05,1.06706e-05,-3.05553e-05,1.81798e-05,1.32019e-05,-1.53289e-05,-3.1498e-05,6.01983e-05,4
-3.73484e-05,7.40177e-06,-3.38778e-05,-3.03739e-05,1.0817e-05,-1.95047e-05,-4.20518e-05,5.26296e-05,4
-3.88151e-05,4.97611e-06,-3.43249e-05,-9.02431e-06,9.69304e-06,-2.67158e-05,-7.71713e-05,4.15762e-05,4
-4.02093e-05,4.30294e-06,-3.60447e-05,-1.02687e-05,8.47144e-06,-3.16811e-05,-9.68567e-05,3.05321e-05,4
-4.25905e-05,4.29333e-06,-4.09561e-05,-6.92762e-06,4.92023e-06,-2.84736e-05,-7.68139e-05,2.01421e-05,4
-4.35006e-05,5.92999e-06,-4.17526e-05,3.71303e-06,1.74532e-06,-1.78208e-05,-3.60557e-05,9.02154e-06,4
-3.97092e-05,1.08812e-05,-2.48312e-05,5.62875e-06,5.35875e-06,-5.95001e-06,3.81904e-06,-3.5655e-06,4
-3.31203e-05,1.91319e-05,7.96841e-06,1.02684e-05,1.49443e-05,2.56253e-06,5.0342e-05,-1.884e-05,4
-2.75047e-05,2.63024e-05,3.27762e-05,6.41043e-05,2.38956e-05,7.55691e-06,9.52758e-05,-3.74015e-05,4
-2.55409e-05,2.83733e-05,3.16883e-05,2.71502e-05,2.99393e-05,8.02438e-06,9.69678e-05,-5.73325e-05,4
-2.71066e-05,2.51981e-05,1.54334e-05,-0.000271646,3.18011e-05,3.26515e-06,4.82625e-05,-7.1792e-05,4
-2.82639e-05,2.05122e-05,7.64601e-06,-0.000399342,3.18578e-05,-3.62892e-06,-8.38768e-06,-7.05744e-05,4
-2.83735e-05,1.88755e-05,1.96587e-05,-8.48104e-05,3.34162e-05,-9.71335e-06,-3.85927e-05,-5.60481e-05,4
-2.7548e-05,2.03408e-05,4.04208e-05,0.000210875,3.42739e-05,-1.40008e-05,-3.25319e-05,-3.66321e-05,4
-2.62966e-05,2.38648e-05,5.55307e-05,0.000296245,3.40896e-05,-1.61091e-05,-5.86721e-06,-2.11547e-05,4
